,제목,저자,출판일,기관,초록
569,Value of surgical resection compared to transarterial chemoembolization in the treatment of hepatocellular carcinoma with portal vein tumor thrombus: A meta-analysis of hazard ratios from five observational studies,Kang Keera,2020,한국간담췌외과학회,"Backgrounds/Aims: Although systemic therapy is recommended in advanced hepatocellular carcinoma (HCC), treatment options for advanced HCC with portal vein tumor thrombosis (PVTT) are debatable. Recent studies have recommended other treatments, such as surgical resection (SR) and transarterial chemoembolization (TACE). Therefore, we performed a meta-analysis of hazard ratio (HR) for overall survival (OS) between the two modalities using previous reports in order to compare the two treatment options. Methods: A systematic review was performed on previously reported data that compared the survival benefits of SR and TACE in patients with advanced HCC with PVTT.
Thereafter, the meta-analysis was performed to determine the cumulative HR between the two different treatment groups. We used the HR and 95% CI directly from the original data, when available; however, if these data were unavailable, reconstruction was performed with the secondary data from the original Kaplan-Meier survival curve.
Results: A total of seven studies were eligible; however, 2 were excluded from the meta-analysis. The remaining 5 studies that included 1422 patients (SR group=559, TACE group=863) were studied for the meta-analysis. The median OS was longer in the SR group (8.2-64 months in SR vs. 6.6-32 months in TACE), proving that SR offered survival benefits. Moreover, the HR for the OS in the TACE group was 1.64 (95% CI, 1.43-1.88) compared to SR group, depicting that TACE was a less favorable option compared to SR. Conclusions: There is evidence that SR may be a better viable option for advanced HCC with PVTT."
570,웨이브릿 기법을 이용한 오존 특성분석 및 AR모델을 이용한 예측,박진수 /JinSoo Park,2004,대한환경공학회,"서울지역의 오존농도특성을 분석하기 위하여 1996∼1997년 자료를 coiflets 5 함수를 기본함수로 하는 웨이브릿 해석을 실하였으며, 사인함수와 유사한 형태의 장기 추세를 29 스케일에서 분리해 낼 수 있었다. 2년 동안 6월에 가장 높은 농도를 나타나고 있었다. 웨이브릿을 이용한 분석에서 관찰된 주기는 11.99 hr, 23.98 hr, 41.72 hr, 182.05 hr이었으며, 23.98 hr이 가장 주기성이 강한 성분으로 분석되었다. 이러한 장주기성을 제외한 단주기 성분이 정규분포에 가까운 형태를 보이고 있었다. 이와 같은 분석 결과를 이용하여 ARMAX[13,13,8,16] 모델과 ARX[15,15,16] 모델을 이용하여 단기 예측을 실시할 경우 비교적 적은 계산과 작은 양의 자료를 이용하여서도 예·경보에 이용 가능한 예측모델의 구축이 가능할 것으로 판단되며, 구축된 모델은 양호한 예측율을 가지는 것으로 분석되었다.Ozone concentration characteristics of Seoul was analyzed using wavelet with a base function of Coiflets 5. It turned out that long term trend detected at 29 scale during 1996∼1997, were in a shape of sinusoids over the entire periods . Furthermore, there was seasonal variation of ozone concentration having something to do with solar cycle which reached its peak at the end of June. It was also shown that the period of ozone concentration sinusoidal component were 11.99 hr, 23.98 hr, 41.72 hr and 182.05 hr, respectively, and the amplitude of 23.98 hr component was the most humongous. The components of relatively short frequency detected at 2j[j = 1,2, …,9] scale were following Gaussian PDF. The most reliable predictive models are AutoRegressive eXternal input model(ARX[15,15,16]) and AutoRegressive Moving Average eXternal input model(ARMAX[13,13,8,16]) with the input of NO2, solar radiation, NO2 from the view point of minimized predictive error, mutual independence of residuals and the availability of reliable data. The predicted values of ozone concentration were quite consistent with the measured data.Wavelet, ARMAX, ARX, Ozone, Prediction"
571,정신분열병 환자의 부정 정서 자극에 대한 생리적 반응,박성원 /Sungwon Park,2009,한국인지및생물심리학회,"본 연구는 정상집단과 정신분열병 환자 집단의 부정적 정서자극에 대한 주관적인 정서경험 수준과 생리적 반응의 변화를 비교하는 것을 목적으로 한다. 분노, 혐오, 공포, 슬픔 및 정서를 유발하는 네 가지 부정적인 동영상 자극을 이용하여 자극이 제시되기 전과 제시되는 동안에 피부전도반응(SCR), 피부전도수준(SCL), 심박률(HR), 호흡(RESP), 추미근(CM)과 구륜근(OM)을 측정하였다. 환자집단은 정상집단에 비해 분노와 혐오 자극에 대해 낮은 강도의 주관적 정서경험을 보고 하였고, 분노정서에서 정서경험 인식의 정확률이 낮았다. 생리적인 반응의 경우 환자집단은 정상집단에 비해 분노(HR, CM), 공포(SCR, RESP, CM), 슬픔(HR, RESP)의 지표에서 낮은 수준의 생리적 변화를 보였다. 각각의 집단 내에서 안정상태와 정서 유발상태간의 생리반응을 비교하여 보면, 정상집단의 경우 분노(HR, RESP, CM), 혐오(OM), 공포(SCR, SCL, RESP, CM, OM), 및 슬픔(HR, RESP)에서 유의한 변화가 나타났고, 환자집단에서는 혐오(HR), 공포(SCR) 그리고 슬픔(RESP)에서 유의한 변화가 관찰되었다. 본 연구는 부정적인 정서 유발상황에서 정신분열병 환자의 생리적 반응은 정상인과 뚜렷하게 다른 양상을 나타내고 있지만 정서를 주관적으로 경험하는 수준은 크게 다르지 않음을 보여 주었다.The purpose of this study was to investigate the physiological reactions and subjective experiences of schizophrenic patients against negative emotional stimuli such as anger, disgust, fear, and sadness. The responses to the emotional stimuli of each subjects were assessed by measuring and analysing the physiological signals before and during presenting negative emotional movie scenes; the parameters were the heart rate (HR), respiration(RESP), skin conductance level (SCL), skin conductance response (SCR), corrugator muscle (CM), and orbicularis muscle (OM), respectively. Patients reported that they have experienced strong emotions in responses to the stimuli of disgust, fear and sadness. The identification rate of anger only was distinguishable between the patients and the controls. The changes in the physiological responses of the patients between the resting periods and emotion-induced state in anger (HR, CM), fear (SCR, RESP, CM), sadness (HR, RESP) were less significant compared to the changes in the control group. The control subjects exhibited significantly-increased values in eleven parameters; anger (HR, RESP, CM), disgust(OM), fear(SCR, SCL, RESP, CM, OM), and sadness(HR, RESP), while the patients showed significant changes only in three parameters; disgust (HR), fear (SCR), and sadness (RESP). This study show that the physiological responses in patients apparently differ from in controls while the subjective experience cannot tell the difference between the two groups.Schizophrenia, Emotion, Autonomic nervous system, Psychophysiology"
572,랫트 간에서 tert-Butylhydroperoxide 투여에 의한 글루타치온과 타우린의 생합성 변화,김선주,2009,대한약학회,"We examined metabolic conversion of cysteine into glutathione (GSH) and taurine in rat liver under oxidative stress. Administration of tert-butylhydroperoxide (t-BHP) into the portal vein of male rats resulted in a rapid elevation of serum sorbitol dehydrogenase, alanine aminotransferase, and aspartate aminotransferase activities, which decreased gradually in 24 hr. Hepatic cysteine concentration was reduced in 3 hr, and recovered progressively, reaching a level greater than 200% of the normal value in 24 hr. GSH was increased both in liver and blood at 9 hr after t-BHP challenge, whereas hypotaurine or taurine was not altered. γ-Glutamylcysteine synthetase (GCS) activity was increased from 9 hr after t-BHP treatment,
but protein expression of the GCS-heavy subunit was not changed in liver. Activity or expression of cysteine dioxygenase was not affected by t-BHP treatment. Taken together, these data show that an acute oxidant challenge to the rats may induce upregulation of cysteine availability and GCS activity, resulting in an enhancement of hepatic GSH synthesis, but the increased cysteine level does not stimulate taurine synthesis via cysteine sulfinate pathway. It is indicated that the regulation of GSH and taurine biosynthesis from cysteine is not solely dependent on the cysteine concentration
in rat liver under oxidative stress.We examined metabolic conversion of cysteine into glutathione (GSH) and taurine in rat liver under oxidative stress. Administration of tert-butylhydroperoxide (t-BHP) into the portal vein of male rats resulted in a rapid elevation of serum sorbitol dehydrogenase, alanine aminotransferase, and aspartate aminotransferase activities, which decreased gradually in 24 hr. Hepatic cysteine concentration was reduced in 3 hr, and recovered progressively, reaching a level greater than 200% of the normal value in 24 hr. GSH was increased both in liver and blood at 9 hr after t-BHP challenge, whereas hypotaurine or taurine was not altered. γ-Glutamylcysteine synthetase (GCS) activity was increased from 9 hr after t-BHP treatment,
but protein expression of the GCS-heavy subunit was not changed in liver. Activity or expression of cysteine dioxygenase was not affected by t-BHP treatment. Taken together, these data show that an acute oxidant challenge to the rats may induce upregulation of cysteine availability and GCS activity, resulting in an enhancement of hepatic GSH synthesis, but the increased cysteine level does not stimulate taurine synthesis via cysteine sulfinate pathway. It is indicated that the regulation of GSH and taurine biosynthesis from cysteine is not solely dependent on the cysteine concentration
in rat liver under oxidative stress."
573,고온열원을 이용한 PCBs 함유 폐절연유 연소로 최적설계를 위한 수치해석,김현경,2010,한국폐기물자원순환학회,"The most general treatment method of PCBs is high temperature pyrolysis and its removal efficiency is 99.999% at over 1200℃ during 2 seconds detention time. In this study, for stably treating waste insulating oil containing PCBs, numerical calculation was performed on a furnace having a treatment volume of 21 kg/hr furnace with a high temperature plasma torch to analyse flow and temperature distribution in the main combustor, and the furnace was actually fabricated and was subject to a test. The test results agreed well with various design variables obtained from the numerical analysis, and flow distribution, temperature distribution, concentration distribution and residence time were calculated for designing a furnace with a treatment capacity of 210 Kg/hr and conclusions were obtained as follows: 1. According to the result of calculation on a pilot plant with a waste insulating oil treatment capacity of 21 kg/hr, a strong swirling flow is shown in a first reactor and the flow shows a lowed velocity and stabilized in a second reactor to be then discharged through an outlet. In the result of calculation for the temperature distribution, a mean temperature within the furnace is about 1,200 or less and an outlet temperature in a chimney is about 1,150℃. But in experiment, the outlet temperature of the chimney was about 1,200℃ which is higher than the calculation by about 50℃, and the reason is estimatively resulted from that a small amount of auxiliary fuel was used to stabilize operation of the furnace. 2. In the result of calculation of a designed reactor with a treatment volume of 210 kg/hr, the flow pattern was similar to that of the pilot plant and a mean temperature within the furnace was calculated to about 1,300℃, which is a sufficient temperature to completely decompose PCBs. Also, although distribution in a stay time can be varied according to trajectory of a waste insulating oil particle, a mean stay time is about 1.9 seconds when a temperature within the reactor is 1,300℃."
574,Sequencing Batch Reactor (SBR)에서 포기시간 변경에 따른 영향 (1) - 영양염류 제거,정노성 /Nosung Jeong,2011,한국환경과학회,"The effect of the variation of aeration time on the removal of organics, nitrogen and phosphorus using synthetic wastewater was investigated in sequencing batch reactors (SBRs) which included DNPAOs and DNGAOs. The cycling times in four SBRs were adjusted to 12 hours and then included different aerobic times as 1 hr, 2.5 hr, 4 hr and 5.5 hr, respectively. Four SBR systems have been operated and investigated for over 40 days. Average TOC removal efficiencies were about 71 % in all SBRs. The NH_4^+-N removal efficiency was increased as the increase of aeration time. After changing aeration time, the total nitrogen removal efficiencies of SBRs were shown as 35 %, 85 %, 75 % and 65 %, respectively. Higher phosphorus release and uptake were occurred as the decrease of the aeration time. After all, the overall phosphorus removal efficiency decreased and the deterioration of phosphorus removal was occurred when aeration time was over 4 hr. Denitrification in aerobic conditions was observed, which showed the presence of DNPAOs and DNGAOs. In batch experiments, PAOs were shown as the most important microorganisms for the phosphorus removal in this experiment, and the role of DNGAOs was higher than that of DNAPOs for the nitrogen removal."
575,보건소 금연클리닉 6개월 금연성공자의 금연지속 실패 요인,최현순,2012,한국산학기술학회,"본 연구는 보건소 금연클리닉의 6개월 금연성공자의 금연지속 실패와 관련된 요인을 파악하고자 시도되었다. 자료는 6개월 금연성공자 347명으로부터 보건소 금연클리닉 등록카드와 전화설문 조사를 통하여 수집되었으며, 생명표법과 Cox-proportional hazard model로 분석하였다. 금연지속 실패와 관련된 요인은 주거지가 읍․면인 경우(HR 2.50, 95% CI 1.69-3.68), 만성질환이 없는 경우(HR 1.92, 95% CI 1.21-3.04), 동거가족 흡연자가 없는 경우(HR 1.93, 95% CI 1.21-3.09) 금연보조제를 사용한 경우(HR 2.17, 95% CI 1.01-4.68)로 나타났다. 누적 금연지속 실패율은 6개월까지가 28.6%, 24개월은 36.1%로 나타났다. 이에 보건소 금연클리닉은 금연성공 및 금연 지속률을 높이기 위하여 대상자의 금연의지를 강화할 수 있는 다양한 중재 개발이 필요하다.This study was performed to investigate the factors related failure in continuity of smoking cessation among persons who were initially successful in quitting smoking for at least 6 months in smoking cessation clinic of public health center. Data were collected with the telephone questionnaire survey and the registered cards from 347 of 6 months quitters from 2006 to 2008 year. Data were analyzed by life table method and Cox-proportional hazard model. In Cox-proportional hazard model, Eup․Myeon of residence(HR 2.50, 95% CI 1.69-3.68), without chronic diseases(HR 1.92, 95% CI 1.21-3.04), without another smoker in household(HR 1.93, 95% CI 1.21-3.09) and usage of supplement agent(HR 2.17, 95% CI 1.01-4.68) were independently associated with the failure in continuing to stay smoke-free. The cumulative rate of failure in the continuity of smoking cessation was 28.6% at 6 month and 36.1% at 24 month. For operating a clinic program for smoking cessation, Public health center should makes strategies that a person is continuing smoking cessation for over 6 months after the first 6 momth's smoking cessation."
576,A Longitudinal Case Study of the Training of the 2012 European 1500m Track Champion,Leif Inge Tjelta,2013,국민체육진흥공단 한국스포츠정책과학원,"The purpose of this study was to present the training of the European 1500 m track champion of 2012. Data from the training diaries were used to describe (a) the average training load (km․week–1), and (b) the distribution of training at different intensities based on his heart rate (HR) as a percentage of maximum heart rate(%HRmax) and on lactate measurements. In 2012, 68.5% of the total training load during the period from January to the middle of March was performed with HR between 65 and 75% of HRmax, 26.1% was performed as anaerobic threshold training, HR 82-92% of HRmaks and 3.8% was performed as aerobic high intensity training, HR 92-97% of HRmax. Only 1.5% was performed as an aerobic training. During the track competition season, the percentage of training performed at low intensity increased to 73% as a result of some training loads at anaerobic threshold pace were replaced by some more intensive aerobic and anaerobic training sessions, requiring a lower training load. High proportion of interval training close to the anaerobic threshold might have led to excellent racing performance for this runner."
577,수원시 소재의 한 대학 내 환경방사선량 측정 분석,"이인자 /LEE, IN JA",2014,대한방사선과학회,"경기도 수원시에 있는 한 대학의 두 건물(오래된 건물과 새 건물)의 실내외(지하, 옥상)에서 2013년 4월 첫 주부터~ 2014년 3월 말 주 까지 1년간 1주일에 2회씩 환경방사선량을 측정한 결과 다음과 같은 결론을 얻었다.
1. 두 건물의 환경방사선량은 0.169727μSv/hr이었고, 가장 작게 측정된 값은 0.076μSv/hr이었고, 가장 높게 측정된 값은 0.300μSv/hr이었다.
2. 오래된 건물의 환경방사선량이 0.176374μSv/hr, 새 건물이 0.163053μSv/hr로 오래된 건물에서 더 높게 측정되었다.
3. 1년 중 가장 낮게 환경방사선량이 측정된 달은 11월로 평균 0.152844μSv/hr이고, 가장 높게 측정 된 달은 5월로 평균 0.197222μSv/hr이다.
4. 측정 장소 비교에서 실내의 환경방사선량은 0.164649μSv/hr, 실외는 0.174779μSv/hr로 실외에서 높게 측정되었다.
5. 계절별로 가장 낮게 측정된 환경방사선량은 겨울로 0.157788μSv/hr이고, 가장 높게 측정된 계절은 봄 0.183846μSv/hr이며, 봄, 여름, 가을, 겨울 순으로 적게 측정되었다.The amount of environmental radiation was measured in the indoor(basement) and outdoor(rooftop) of the two buildings of the University (the old building and the new building) in Suwon City, Gyeonggi Province. Measuring the environmental radiation dose from the first week of April 2013 to last week of March 2014, Twice a week, one year. The measured results were as follows.




1. The average annual environmental radiation of the two buildings were 0.169727μSv/hr. The lowest value was 0.0760μSv/hr whereas the highest value was 0.3000μSv/hr.
2. The amount of environmental radiation dose was 0.176373999μSv/hr in the old building and the amount of environmental radiation dose was 0.163052885μSv/hr in the new building. The old building environmental radiation dose was higher then the new building.
3. The month of the lowest amount of environmental radiation dose in a year was November resulting in 0.152844μSv/hr whereas May was found the month of the highest amount of environmental radiation dose showing with 0.197222μSv/hr.
4. The amount of environmental radiation dose in the indoor(basement) was 0.164649μSv/hr and the amount of environmental radiation dose of the outdoor(rooftop) was 0.174779μSv/hr. And the outdoor(rooftop) was higher than the indoor(basement).
5. Depending on seasonal, the lowest amount of environmental radiation dose was in winter with 0.1632μSv/hr while spring was the season with the highest amount of environmental radiation dose with 0.183846μSv/hr. The measured amount was high in the order of spring, summer, autumn, and winter.The amount of environmental radiation was measured in the indoor(basement) and outdoor(rooftop) of the two buildings of the University (the old building and the new building) in Suwon City, Gyeonggi Province. Measuring the environmental radiation dose from the first week of April 2013 to last week of March 2014, Twice a week, one year. The measured results were as follows.


1. The average annual environmental radiation of the two buildings were 0.169727μSv/hr. The lowest value was 0.0760μSv/hr whereas the highest value was 0.3000μSv/hr.
2. The amount of environmental radiation dose was 0.176373999μSv/hr in the old building and the amount of environmental radiation dose was 0.163052885μSv/hr in the new building. The old building environmental radiation dose was higher then the new building.
3. The month of the lowest amount of environmental radiation dose in a year was November resulting in 0.152844μSv/hr whereas May was found the month of the highest amount of environmental radiation dose showing with 0.197222μSv/hr.
4. The amount of environmental radiation dose in the indoor(basement) was 0.164649μSv/hr and the amount of environmental radiation dose of the outdoor(rooftop) was 0.174779μSv/hr. And the outdoor(rooftop) was higher than the indoor(basement).
5. Depending on seasonal, the lowest amount of environmental radiation dose was in winter with 0.1632μSv/hr while spring was the season with the highest amount of environmental radiation dose with 0.183846μSv/hr. The measured amount was high in the order of spring, summer, autumn, and winter.Environmental radiation dose, Indoor(basement), Outdoor(rooftop), depending on seasonal"
578,우수유출수의 도시하천 유지유량 활용을 위한 지하저류시스템 개발,최계운 /Choi Gye Woon,2004,한국수자원학회,"본 연구에서는 우수유출수의 도시하천 유지유량 활용을 위한 지하저류시스템을 개발하고 실험을 통하여 적용성을 검토하였다. 이를 위해 5m×5m 크기의 유출면적에 인공강우장치와 지하저류시설을 설치하고, 인공강우 실험과 실제강우 실험을 통하여 유출수의 수질개선 효과와 저류 효과를 분석하였다. 강우강도를 20㎜/hr, 30㎜/hr, 40㎜/hr, 50㎜/hr로 조절하여 인공강우 실험을 실시한 결과, 지하저류시스템에 의한 유출수의 SS농도 저감은 평균 68%로 나타났으며, 저류율은 42.8%～79.9%로 나타났다. 총 3회에 걸친 실제강우 실험에서는 BOD, CODMn, SS, T-N, T-P의 평균 여과율은 각각 30%, 42%, 68%, 39%, 26%로 나타났다. 본 실험을 통하여 지하저류시스템에 의한 우수유출수의 수질개선과 유출량 저감 효과가 상당히 큰 것으로 나타났으며, 지하저류시설에 저류된 우수유출수는 하천유지용수 등으로 사용이 가능할 것으로 판단된다.In this paper, the sub-soil storage system for utilizing urban instream flow of rainfall runoff was developed and examined through experiments. The artificial rainfall facility and sub-soil storage were installed in the experimental area. The effect of the water quality improvement and the storage effect were analyzed through the several experiments. Through the experiments of rainfall intensity variation, which are the rainfall intensity of 20㎜/hr, 30㎜/hr, 40㎜/hr, 50㎜/hr was indicated SS concentration can be reduction until 68%. Also, the ration of the storage volume is varied from 42.8%～79.9% based on the rainfall intensity. The reduction rate of the BOD, CODMn, SS, T-N, T-P was 30%, 42%, 68%, 39%, 26%. As the result, water quality of runoff and efficient of runoff reduction by the system are much improved. The rainfall runoff with the installation of sub-soil storage could be used for instream flow.Rainfall Runoff, Instream Flow, Sub-soil Storage, Artificial Rainfall Facility"
579,"좌위로 시행하는 견관절경 수술에서 혈압, 심박수 및 국소 뇌산소포화도의 변화",이동현,2008,대한마취통증의학회,"The sitting position for shoulder arthroscopic surgery can cause critical hypotension, a reduction in cerebral blood flow and possible cerebral ischemia due to decreased venous return.The aim of this study was to determine the effects of a positional change to the sitting position on the mean arterial pressure (MAP), heart rate (HR) and regional cerebral oxygen saturation (rSO2) through ECG, invasive blood pressure monitoring and near-infrared spectrometry.
Methods:Thirty five patients of ASA class I or II undergoing shoulder surgery were chosen randomly.General anesthesia was administered with sevoflurane and a mixed gas of medical air and oxygen.The MAP, HR, rSO2 and rate of change in the rSO2 on the left and right side were measured at the following times:after induction when the MAP and HR were stabilized (baseline), 1, 3, 5, 10, 15 and 20 min after placing the patient in the sitting position.
Results:The MAP decreased significantly at 5, 10, 15 and 20 min after placing the patient in the sitting position.The HR increased significantly at 1 min and 3 min after placing the patient in the sitting position, and decreased significantly at 15 min and 20 min after placing the patient in the sitting position.The rSO2 showed a significant decrease at 5, 10, 15 and 20 min on the left side and at 10 min, 15 min and 20 min on the right side.
Conclusions:The MAP and rSO2 significantly decreased after placing the patient in the sitting position but there were no neurological complications.However, close monitoring of the MAP and rSO2 is required in elderly patients or patients with cerebrovascular disease is recommended while the patient is in the sitting position in order to avoid neurological complications.The sitting position for shoulder arthroscopic surgery can cause critical hypotension, a reduction in cerebral blood flow and possible cerebral ischemia due to decreased venous return.The aim of this study was to determine the effects of a positional change to the sitting position on the mean arterial pressure (MAP), heart rate (HR) and regional cerebral oxygen saturation (rSO2) through ECG, invasive blood pressure monitoring and near-infrared spectrometry.
Methods:Thirty five patients of ASA class I or II undergoing shoulder surgery were chosen randomly.General anesthesia was administered with sevoflurane and a mixed gas of medical air and oxygen.The MAP, HR, rSO2 and rate of change in the rSO2 on the left and right side were measured at the following times:after induction when the MAP and HR were stabilized (baseline), 1, 3, 5, 10, 15 and 20 min after placing the patient in the sitting position.
Results:The MAP decreased significantly at 5, 10, 15 and 20 min after placing the patient in the sitting position.The HR increased significantly at 1 min and 3 min after placing the patient in the sitting position, and decreased significantly at 15 min and 20 min after placing the patient in the sitting position.The rSO2 showed a significant decrease at 5, 10, 15 and 20 min on the left side and at 10 min, 15 min and 20 min on the right side.
Conclusions:The MAP and rSO2 significantly decreased after placing the patient in the sitting position but there were no neurological complications.However, close monitoring of the MAP and rSO2 is required in elderly patients or patients with cerebrovascular disease is recommended while the patient is in the sitting position in order to avoid neurological complications."
580,Enhanced Production of Gellan by Sphingomonas paucibilis NK-2000 with Shifts in Agitation Speed and Aeration Rate after Glucose Feeding into the Medium,이남규,2010,한국생명과학회,"Optimal agitation speed and aeration rate for the production of gellan by Sphingomnas paucibilis NK2000 in a 7 l bioreactor were found to be 400 rpm and 1.0 vvm. The best time for glucose feeding into the medium for enhanced production of gellan by S. paucibilis NK2000 was 36 hr after cultivation. The concentrations of gellan produced by S. paucibilis NK2000 from 1) 20.0 g/l glucose without additional feeding, 2) 20.0 g/l glucose with feeding of 200.0 g/l glucose at 36 hr, in which the final concentration in the medium was 10.0 g/l, 3) 20 g/l glucose with feeding of 200.0 g/l glucose and a shift in an agitation speed from 400 to 600 rpm, 4) 20.0 g/l glucose with feeding of 200.0 g/l glucose at 36 hr and shifts in an agitation speed from 400 to 600 rpm and an aeration rate from 1.0 to 1.5 vvm, 5) and 20.0 g/l glucose with feeding of 200.0 g/l glucose at 36 hr and shifts in an agitation speed from 400 to 600 rpm and an aeration rate from 1.0 to 2.0 vvm, were 5.19, 5.74, 6.73, 7.93, and 9.40 g/l, respectively, and their conversion rates from glucose were 26.0, 19.1, 22.4, 26.4, and 31.3%, respectively. Compared to those developed using a normal process, production of gellan by S. paucibilis NK2000 from 20.0 g/l glucose was 1.81 times higher, and and its conversion rate was 1.20 times higher when the optimized process developed in this study was used.Sphingomnas paucibilis NK2000 균주를 사용한 젤란의 최적 교반속도 및 통기량은 각각 400 rpm 및 1.0 vvm이었다. 이 균주를 사용하여 젤란의 생산성을 향상시키기 위한 포도당의 최적 첨가시기는 배양을 시작한 36시간 이었다. 젤란의 생산성을 향상시키기 위한 5가지 방법, 1) 포도당을 첨가하지 않는 방법, 2) 배양 36시간 후에 포도당을 첨가하지만 교반속도 및 통기량을 변화시키지 않는 방법, 3) 배양 36 시간 후에 포도당을 첨가하고 교반속도를 400 rpm에서 600 rpm으로 변화시키는 방법, 4) 배양 36 시간 후에 포도당을 첨가하고 교반속도를 400 rpm에서 600 rpm으로 증가시키고 통기량을 1.0 vvm에서 1.5 vvm으로 증가시키는 방법 및 5) 배양 36 시간 후에 포도당을 첨가하고 교반속도를 400 rpm에서 600 rpm으로 증가시키고 통기량을 1.0 vvm에서 2.0 vvm으로 증가시키는 방법 등을 실험한 결과, 젤란의 생산성은 각각 5.19, 5.74, 6.73, 7.93, 및 9.40 g/l이었으며, 변환률은 각각 26.0, 19.1, 22.4, 26.4, and 31.3%이었다. 최적의 방법으로 생산한 젤란의 생산농도 및 포도당 전환율은 포도당을 첨가하지 않은 방법으로 생산한 젤란의 생산농도 및 포도당 전환율에 비하여 각각 1.81 및 1.20 배 증가하였다."
581,고초균을 이용한 볶은 콩과 곡류 혼합 발효물의 물성 및 기능성 평가,손세진,2011,한국식품영양과학회,"Roasted soybean flour (RSF) and mixed cereals were fermented by the solid state fermentation using Bacillus subtilis HA to optimize the production of biologically active compounds. The RFS fermented with 52.7% moisture content showed higher production with protease activity of 42.6 unit/g and 10% mucilage content after fermentation for 24 hr. Tyrosine content and protease activity after 48 hr fermentation time were the highest values with 445.5 mg% and 55.1 unit/g, respectively. However, the wholesome fermented RSF (FRSF) was obtained by fermentation for 24 hr because of the production of unpleasant flavors after fermentation for 48 hr. The RSF fermented with various types and contents of cereals has no effects on tyrosine content and protease activity. However, the addition of brown rice significantly increased mucilage content, especially indicating 24.55% at the addition of 80% (w/w). For addition of barley, fibrinolytic activity was increased to 11.82 unit/g by the fortification of 60% barley. It is concluded that biologically active compounds including fibrinolytic activity and mucilage content in FRSF were dependent upon the type and content of various cereals."
582,인공시효시간에 따른 Ni 기판 Pb-free 솔더접합부의 기계적 물성평가,박소영,2015,대한기계학회,"최근까지, 전자제품에 사용되는 솔더는 납성분이 남아 있으며, 전자부품 및 시스템의 무연 (Pbfree) 솔더에 대한 관심은 반도체 및 전자산업에서 증가하고 있다. 본 논문에서 사용된 솔더접합부는 Sn-37Pb, Sn-4Ag 및 Sn-4Ag-0.5Cu / Ni 기판 이다. 인공시효처리는 150℃에서 각각 0hr, 100hr, 200hr, 400hr, 600hr 그리고 1000hr 동안 수행되었으며, SP 시험을 이용해 30℃와 50℃에서 접합강도를 평가했다. 전단강도는 인공시효시간과 온도가 증가함에 따라 전반적으로 감소하였다. 무연솔더는 Sn-37Pb 보다 총파괴에너지가 높았으며, Sn-4Ag-0.5Cu/Ni 접합부는 고온에서 기계적 물성치가 가장 우수하였다.Thus far, solders used in electronics remain lead-based. Pb―free solutions in electronic components and systems are receiving increased attention in the semiconductor and electronics industries. Pb―free materials currently in used are Sn-37Pb, Sn-4Ag and Sn-4Ag-0.5Cu/ Ni plate joints. In this study, solder alloys were used at high temperatures for artificial aging processing that was performed at 150℃ for 0hr, 100hr, 200hr, 400hr, 600hr and 1000hr. The SP test was conducted at 30℃ and 50℃. As a result, the maximum shear strength of all the specimens decreased with the increase in artificial aging time and temperature of the SP test. In addition, Pb-free solders showed higher total fracture energy compared with Sn-37Pb at high temperatures. The mechanical properties of Sn-4Ag-0.5Cu solder/Ni plate joints remained in excellent conditions in electronic parking systems at high temperatures.Pb-free Solder Joint, SP Test(Shear-Punch Test), Artificial Aging, Shear Strength, Total Fracture Energy"
583,임신과 출산 후 걷기 강도에 따른 운동 및 회복 반응,윤소미 /YUN SOMI,2017,한국운동생리학회,"PURPOSE: To examine the influence of the walking exercise intensity during pregnancy and postpartum on physiological and perceived exertion responses.
METHODS: Nine participants walked on a treadmill at 3, 5, and 6 km/h for 10 minutes followed by resting for 10 minutes after each speed. During exercise and resting, heart rate (HR), oxygen uptake (VO2), and perceived exertion (RPE) were measured.
RESULTS: During pregnancy, HR at 5 and 6 km/h walking and the recovery HR from walking was higher at 3, 5 and 6 km/h than postpartum (p<.05). VO2 during pregnancy was higher than postpartum at 3 and 5 km/h walking (p<.05, p<.01). During pregnancy, RPE at 5 and 6 km/h walking was higher than postpartum (p<.001). Three pregnant women, due to abdominal cramp during walking at 6 km/h, no statistical comparisons in VO2 and RPE were adequate. During pregnancy, HR was higher as the exercise intensity increased, and the recovery was delayed. VO2 of pregnant women was higher during exercise than postpartum.
CONCLUSIONS: Since pregnancy changes many aspects of physiological and physical status, long term and systemic longitudinal studies providing objective index are warranted.Pregnancy, Heart rate, Oxygen uptake, Rating of perceived exertion, Exercise intensity index"
584,소아마취시 금식과 수액투여가 혈당농도에 미치는 영향,서일숙 /Sook Seo Il,1984,영남대학교 의과대학,"This study included 38 children patients of less than 4 years old and 18 kg body weight. After 8 hours of starvation, the children were divided into 2 groups: Group I received Hartmann's solution and Group II received Hartmann's dextrose solution. In both groups, the rates of infusion were 10 ml/kg/hr before and during operation and blood samples were collected just before and 1 hr after induction of anesthesia, respectively. The results were as follows; 1) In the Group I, blood glucose concentration just before induction was decreased than control values that was checked at ward, and 1 hr value after induction was significantly increased then control values. 2) In the Group II, blood glucose concentration was increased just before and 1hr after induction than control values significantly respectively. 3) In the blood glucose concentration 1 hr after induction, difference between Group I and Group II was not significant. 4) In children, duration of starvation about 8 hrs did not significant influence on blood glucose concentration although dextrose was not administered."
