,제목,저자,출판일,기관,초록
467,한국―뉴욕주식시장간의 정보전이효과 : ADR과 원주를 이용한 실증분석,고영호,2006,한국산업경제학회,"세계가 글로벌화하면서 한국증권거래소와 뉴욕증권거래소에 둘다 투자하는 투자자들이 생겨나면서 이들 두 시장에 대한 공통적인 정보를 활용하는 투자자들이 많아지고 있다. 이에 따라 동일한 주식이 서로 다른 시장에서 시차를 두고 거래가 이루어지게 되면 이로 인해 한 시장에서 형성된 정보는 다른 시장에서의 주식가격 형성에 영향을 미치게 되는 두 시장간 정보전이가 활발하게 발생할 것이다. 
 본 논문의 목적은 두 시장간 가격정보 전이효과를 직접적으로 분석해보고자 하는데 있다. 뉴욕증권거래소와 한국증권거래소에 동시에 상장되어 있는 기업들의 ADR과 원주를 이용하여 직접적인 분석을 실시하였으며, 외환 위기 전·후간 정보전이효과가 차이가 나는지에 대해서도 분석하였다. 분석결과 전체표본기간동안 뉴욕증권거래소와 한국증권거래소 간에 양방향으로 동시적 전이효과가 존재하는 것으로 나타났고 지연적 전이효과도 ADR과 원주간 양방향에서 유의한 양의 값을 갖는 것으로 나타났다. 부분기간분석 결과 외환위기 이전에는 동시적 전이효과는 원주에서 ADR로의 방향으로만 나타나는 반면에 외환위기 이후에는 양방향으로 나타났다. 이는 우리나라가 외환위기를 겪으면서 경제의 대외 개방도가 높아지고 주식시장에서 외국인 투자한도의 완전철폐, 주가 변동폭 확대 등의 조치가 취해짐에 따라 선진주식시장과의 동조화가 본격적으로 나타나는 계기가 형성되었기 때문으로 해석할 수 있다.There are Dual- listed stock in Asian Stock market and U.S. stock market which means ADR are listed in NYSE, and underlying assets are listed in Asian Local stock exchange. According to cross listing, same stocks are traded in different stock exhchange for some time interval. This Time interval transaction between different stock exchanges makes information spillover. For example the information in NYSE yesterday is influeced to the information in KSE today. The object of this study is to find out price information spillover between two different stock market using more direct method and to find out the difference before and after currency crisis. This study covers 7 Korean stocks cross listed in KSE and in NYSE. The results are summarized below three. First, there are contemporaneous information spillover exist both way between underlying local stocks and ADRs. Previous study about international stock market reported that developed market like U.S stock market is influenced to other emerging market. But This study find out emerging market also influence to U.S market very quickly. Second, lagged information spillover exist also from underlying stocks to ADRs between Asian stock market and NYSE. Third, before currency crisis contemporary information spillover exist from underlying local stock to ADRs but not exist from ADR to underlying stocks. But After currency crisis, there exist information spillover in both case. This is caused by the change of financial environment like liberalized financial markets.ADR, information spillover, global stock market, Korean Stock Market, NYSE"
468,방어적 자기주식취득,장근영 /Kun Young Chang,2006,한양대학교 법학연구소,"방어적 자기주식취득stock repurchases, defensive stock repurchases, open market repurchases, defensive self-tenders, greenmail"
469,날씨와 온도가 주식수익률에 미치는 영향에 관한 연구 - KOSDAQ시장을 중심으로 -,장경천 /ChangKyungChun,2006,한국기업경영학회,"재무의사결정은 위험 및 불확실성을 포괄하고 있다. 그러므로 내면의 영향을 미치게 되며 이를 착오귀인(misattribution bias)이라 한다. 이러한 기분의 상태가 투자에도 영향을 주게 되어 긍정적이고 낙관적 혹은 부정적이고 비관적으로 미래를 예측하게 된다. 사람의 기분에 영향을 미치는 요소 중에서 날씨 특히 햇빛이 사람들의 기분에 많은 영향을 준다는 것은 심리학 연구에서 증명된 사실이다. 따라서 행태재무학적인 시각에서 볼 때 주가와 날씨간의 유의적인 관계가 발생할 개연성이 존재할 수 있으며 날씨가 주식 수익률에 영향을 미칠 수 있다는 것이 본 논문이 주장하고자 하는 내용이다. 이의 검증을 위해 1997년부터 2006년까지 총 10년간의 기간 동안 전운량, 온도자료와 KOSPI지수와 KOSDAQ지수의 수익률을 사용하였다. 실증검정결과를 요약하면 다음과 같다. 첫째, KOSPI지수의 경우 전운량과 온도와는 상관관계가 없는 것으로 밝혀졌다. 둘째, KOSDAQ지수의 경우 전운량과 온도와는 상관관계가 없는 것으로 밝혀졌으나, KOSPI지수와는 달리 맑은 날의 수익률이 높은 일관된 결과를 보여주었다. 셋째, 외국인들의 영향력을 배제한 상황에서의 날씨와 주가지수수익률과의 관계를 검정하기 위해 외국인누적매매상위종목을 제외하여 검정한 결과 KOSDAQ지수의 경우 맑은 날의 수익률이 흐린 날의 수익률보다 높은 유의한 결과를 보여주었다. 외국인들의 투자는 날씨에 영향을 받지 않는다는 점에서 1990년대 이후 전세계적으로 각국간에 금융시장의 규제철폐와 개방화, 자율화추세가 확산됨에 따라 각국 금융시장간의 상호의존성이 크게 증대되었다. 이에 따라 국제금융시장의 통합화, 즉 금융글로벌화가 진행되기 시작했고 특히, 1990년대 후반 WTO금융협상의 타결로 국가간의 자금이동을 제한해 왔던 각종 규제가 대폭 폐지 또는 완화됨에 따라 국가간 자금이동이 크게 증가하여 금융글로벌화가 심화되고 있는 상황이다. 주식시장의 경우도 현재 외국인에게 전면개방을 통해 외국인의 영향력이 크다고 할 수 있다. 따라서 외국인들의 영향력을 배제하지 않은 결과는 맑은 날과 흐린 날의 주가지수수익률차이가 없었으나, 외국인들의 영향력을 배제한 결과는 맑은 날과 흐린 날의 주가지수수익률차이가 발생하였음을 알 수 있다. 이를 통해 투자자들의 기분이 투자에 영향을 준다는 결과를 얻을 수 있었다.This paper researchs to determine if weather effect stock returns in the Korean Stock Market. The condition of feeling gives an effect to investment. Accordingly it is predicted a future in accordance with affirmative and optimism or negation and pessimism. Specially weather and sunshine give a many effect in feeling of the people in the element which effect to the feeling of the person. It is a fact which is proven from psychology research. To measure weather we use a sky cover. Analysis is conducted to find any statistically significant relationship between weather as measured by sky cover and temperature and the daily stock index returns of the Korean Stock Exchange and KOSDAQ. 
When it summarizes a verification result, sky cover and temperature came to reveal with the fact that it does not have a correlation in KOSPI. Sky cover and temperature came to reveal with the fact that it does not have a correlation in KOSDAQ but stock index returns of clear day consistently higher than stock index returns of cloudy day. In the years before foreign investors were allowed to trade on the Korean Stock Market, there had been a statistically significant relationship between weather and stock returns in that stock tended to perform better on days when the sky was clearer. The effect of the weather which gives an effect to stocks returns had become weak and almost disappeared after the IMF crisis, when foreign investors started to establish a significant presence in the Korean financial market. These findings are consistent with research result of Saunder(1993) and Hirshleifer and Shumway(2003). But if exclude influence of foreign investors, there had been a statistically significant relationship between weather and stock returns.This paper researchs to determine if weather effect stock returns in the Korean Stock Market. The condition of feeling gives an effect to investment. Accordingly it is predicted a future in accordance with affirmative and optimism or negation and pessimism. Specially weather and sunshine give a many effect in feeling of the people in the element which effect to the feeling of the person. It is a fact which is proven from psychology research. To measure weather we use a sky cover. Analysis is conducted to find any statistically significant relationship between weather as measured by sky cover and temperature and the daily stock index returns of the Korean Stock Exchange and KOSDAQ. 
When it summarizes a verification result, sky cover and temperature came to reveal with the fact that it does not have a correlation in KOSPI. Sky cover and temperature came to reveal with the fact that it does not have a correlation in KOSDAQ but stock index returns of clear day consistently higher than stock index returns of cloudy day. In the years before foreign investors were allowed to trade on the Korean Stock Market, there had been a statistically significant relationship between weather and stock returns in that stock tended to perform better on days when the sky was clearer. The effect of the weather which gives an effect to stocks returns had become weak and almost disappeared after the IMF crisis, when foreign investors started to establish a significant presence in the Korean financial market. These findings are consistent with research result of Saunder(1993) and Hirshleifer and Shumway(2003). But if exclude influence of foreign investors, there had been a statistically significant relationship between weather and stock returns.Misattribution Bias, Behavioral Finance, Sky Cover, Temperature, Stock Returns."
470,통화정책과 주식시장:일중거래자료 분석,손욱 /손 욱,2006,한국은행,"본고는 통화정책 당국의 향후 통화정책 방향과 관련한 대외 발언, 즉 정책 시그널에 대해 주식시장의 수익률, 변동성, 거래량(거래금액)이 어떻게 반응하는지를 우리나라 주식시장의 일중거래(intraday transaction) 자료를 이용하여 분석하고 있다. 주식시장은 콜금리 목표 조정뿐만 아니라 향후 통화정책 방향을 시사하는 발언에 대해서도 반응하였으며, 발표 시점 직전·직후에 반응의 정도가 컸다. 이 결과는 주식시장이 통화정책 방향에 대한 예상을 가격형성 및 거래행태에 반영하는 등 효율적으로 움직이고 있음을 의미하는 것이다. 주식시장의 변동성은 통화정책 뉴스 발표일에 일률적으로 상승하였으나 정례적인 통화정책 발표는 변동성 확대를 완화시키는 요인으로 작용하였다. 이는 통화정책과 관련한 대외발언을 정례화 함으로써 이에 따른 주식시장의 변동성 확대를 최소화할 수 있음을 시사한다. 거래량 분석결과 외국인은 국내기관 및 개인과는 상이한 통화정책 발언에 대한 투자반응 행태를 보였다. 한편 개별종목의 특성이 주식시장의 반응에 미치는 영향을 분석한 결과 고위험 기업일수록, 기업규모가 작을수록 변동성 확대폭이 큰 것으로 나타났다.This paper analyzes intraday transactions in the Korean stock market to investigate the impact of policy signals - statements of the authorities about the future direction of monetary policy - on returns, volatility and trading volume(trading value) in the stock market. The stock market responds not only to change of the overnight call target rate but also to pronouncements indicating the future monetary policy stance. The impact is largest just before and just after policy signals, which suggests that the stock market moves efficiently to incorporate its expectations of monetary policy in pricing and transaction behavior. Stock market volatility increases around the time of monetary policy announcements, yet regular announcements act as a factor making for reduced volatility. This result implies that stock market volatility can be reduced by making regular announcements. Foreign investors show different patterns in their trading response to monetary policy announcements to those of individual and domestic institutional investors. Finally, in relation to the impact of the characteristics of individual issues on the stock market, the riskier and the smaller a company is, the greater the degree of volatility of its stock price.Monetary policy signalling, The stock market's response, Market efficiency, Intraday transaction data analysis"
471,ESO의 주식보상비용 회계처리방법에 관한 연구,최영문 /Choi Young-moon,2006,한국세무학회,"본 연구는 주식매입선택권(ESO)의 주식보상비용의 회계처리방법에 관한 것으로 2003년 10월 개정전 기업회계기준 등에 관한 해석 [39－35]：주식매입선택권의 회계처리와 그 대체적인 방법의 주가관련성을 검증하고, 손익계산서에 계상된 주식보상비용(보상원가 배분액)이 주식가격에 대해 어떠한 관련성을 갖고 있는지를 실증분석하였다. 이러한 분석을 위하여 공정가치법과 최소가치법의 선택적 적용이 허용되었던 1999－2002년을 표본기간을 대상으로 분석하였다.본 연구의 분석결과, 손익계산서에 계상된 주식보상비용은 주식가격에 대해 유의한 음(negative)의 관련성을 가지고 있다. 또한, ESO의 가치를 공정가치로 평가하고 상각하여 주식보상비용으로 계상한 경우도 주식가격에 대해 유의한 음의 관련성을 가지고 있다. 그러한 음의 관련성은 거래소 및 코스닥기업에서 공통적으로 관측되고 있다.한편, 대체적 방법인 자산인식법에 따른 ESO의 가치는 주식가치와 양(positive)의 관련성을 보이고는 있지만 통계적인 유의성이 없었고 이러한 결과는 주식시장에서 투자자들이 ESO에 대해 자산으로 인식하지 않고 있음을 의미한다. 이러한 실증분석결과들은 시장의 투자자들이 공정가치법에 의해 측정된 주식보상비용(보상원가 배분액)을 기업의 비용(expenses)으로 보고 있음을 나타내고 있다. 본 연구의 시사점은 최소가치법을 폐기하고 공정가치법으로 일원화한 현행 해석 [39－35]의 타당성을 실증적으로 뒷받침하고 있다는 점이다.The purpose of this thesis is to examine the important issue of whether investors perceive the compensation cost of ESO as an asset or an expense. To date, there has been no clear evidence on this issue and it remains highly controversial among both academics and practitioners. In 2003, Korean GAAP [39－35] is revised as eliminates the minimum value method and adopts only the fair value method. So this study investigates the relation between stock price and the substitute methodology of stock－based compensation expense. I use the sample period in 1999－2000 that is permitted the selection of the fair value method or the minimum value method. We find that investors in the Korean stock market view stock－based compensation expense as not an asset but an expense of the firm. This finding obtains for a broad sample of firms, including KSE market and KOSDAQ market. I also find a significant negative relation between stock price and stock－based compensation expense that is disclosed but not recognized. And the market perceives the ESO cost as an expense and supports that superiority of the fair－value method over the minimum－value method. These findings support the recent change in the Korean GAAP that eliminates the minimum value method in the sense that the change enhances accounting transparency."
472,코스닥 발행주식시장 및 유통시장의 정보전이 효과와 동시상장 효과 대한 실증 연구,최문수 /Mun Soo Choi,2006,한국재무학회,"본 연구에서는 기업이 신규공개 시에 발행주식시장과 발행 후 유통시장에서의 정보가 최종공모가격 결정과 저평가를 나타내는 초기성과에 어떤 영향을 미치는지를 코스닥시장의 신규등록기업을 대상으로 연구하였다. 특히 발행주식시장으로부터 정보전이가 발행비용(저평가)의 감소를 가져온다는 정보전이 효과와 이를 극대화하기 위하여 주관회사가 가능한 한 여러 신규공모를 동시에 시도하려 한다는 동시상장(bundling) 효과도 함께 연구하였다. 먼저 일정기간 후에 처음으로 단독 상장되는 선발 IPO 기업의 경우를 통해서 정보전이 효과와 동시상장 효과를 다른 각도에서 검증하였다. 회귀분석 결과에 의하면 선발 IPO의 경우에는 정보전이 효과와 동시상장 효과가 존재하지 않으므로 발행비용(저평가)이 높게 나타날 것이라는 가설은 기각되지 않았다. 또한 수요예측 기간 중에 타 IPO 기업들이 결정한 최종공모가격과 최종공모가격 조정정도가 현재 진행 중인 기업의 최종공모가격과 최종공모가격 조정정도에 발행비용(저평가)을 감소시키는 방향으로 영향을 미치는 것으로 나타나 발행주식시장의 정보전이 효과가 존재하며 이러한 정보전이 효과가 여러 기업이 동시에 상장될 때 극대화된다는 동시상장 효과도 국내 발행시장에 존재함을 본 논문은 보여주고 있다.The purpose of this research is to examine the effect of bundling and information spillover from the KOSDAQ primary and secondary markets on the IPO pricing process. Particularly, this study explores how the bundling and information spillover affect the determination of the final offer price and underpricing of KOSDAQ IPOs. Results indicate that the information spillover and bundling from the primary and secondary marekts indeed decrease the marketing and information production expenditures of the IPO by increasing the final offer price and thereby reduding underpricing. This research also examines the effect of information spillover and bundling on the IPO pricing in the case of pioneering IPO firms. The empirical result suggests that pioneering IPO firms tend to have lower offer price and larger underpricing than their followers. This confirms the existence of the effect of bundling and information spillover from the KOSDAQ primary and secondary markets. The findings are consistent with issuers implicitly bundling offerings to achieve more equitable internalization of information production costs and thereby preventing coordination failures in the primary IPO market."
473,시장은 ESO 주식보상비용을 기업의 비용으로 보고 있는가?,김권중 /Kwon-Jung Kim,2006,한국회계학회,"＞주식매수선택권(employee stock options)에 대한 재무보고는 오랫동안 국내외에서 논쟁의 대상이 되어 왔다. 이러한 논쟁에서 핵심적 이슈는 주식보상비용(보상원가 배분액)이 기업의 자산(assets)인가 아니면 기업의 비용(expenses)인가의 문제였다. 본 연구는 기업회계기준 등에 관한 해석 [39-35]: 주식매입선택권의 회계처리에 따라 손익계산서에 계상된 주식보상비용(보상원가 배분액)과 주석에 공시된 주식보상비용이 주식가격에 대해 어떠한 관련성을 갖고 있는지를 실증분석하였다. 공정가치법과 최소가치법의 선택이 허용되었던 1999-2002년의 기간을 대상으로 실증분석한 결과, 손익계산서에 계상된 주식보상비용은 주식가격에 대해 유의한 음(negative)의 관련성을 가지고 있다. 또한 최소가치법을 적용한 기업의 경우, 주석으로 공시된 주식보상비용도 주식가격에 대해 유의한 음의 관련성을 가지고 있다. 이러한 음의 관련성은 주권상장기업 및 코스닥상장기업에서 공통적으로 나타나고 있다. 추가적으로 수행된 주식수익률 회귀분석에서도 주식보상비용 및 그 변화액은 주식수익률에 대해 유의한 음의 관련성을 갖고 있다. 이러한 모든 실증분석결과들은 시장의 투자자들이 공정가치법에 의해 측정된 주식보상비용(보상원가 배분액)을 기업의 비용(expenses)으로 인식하고 있음을 나타내고 있다.This study investigates the relation between stock price and stock-based compensation expense that is recognized on the income statement after controlling for net income, book value of equity, sales growth, and value of outstanding employee stock options. We find that investors in the Korean stock market view stock-based compensation expense as an expense of the firm. This finding obtains for a broad sample of firms, including profitable firms in a variety of industries and firms in knowledge-based industries. For those firms which adopted the minimum value method, we also find a significant negative relation between stock price and stock-based compensation expense that is disclosed but not recognized. These findings support the recent change in the Korean GAAP that eliminates the minimum value method in the sense that the change enhances accounting transparency.Employee stock options, Stock-based compensation expenses, Minimum value method"
474,기후변수가 주식수익률에 미치는 영향,이의경 /Lee Eui-kyung,2007,대한경영학회,"본 연구는 기후변수가 주식수익률에 미치는 영향을 실증적으로 분석한 것이다. 최근 날씨가 투자자의 심리에 영향을 주고 이는 또 주식수익률에 영향을 준다는 날씨연구가 관심을 받고 있다. 본 연구에서는 날씨의 집합개념으로 기후변수를 도입해서 주식수익률과의 관계를 살펴보았다. 선행연구들이 주로 햇빛과 주가의 관계를 분석하였던 점에 착안하여 월단위로 일조시수와 주식수익률의 관계를 먼저 분석한 후 강수일수 및 기온 등 기타 기후변수와의 관계로 분석범위를 확대하였다. 그 결과 일조시수는 주식수익률과 밀접한 관계가 있지만 선행 날씨연구의 결과와는 반대방향이었고 기타 변수는 유의한 관계가 없음을 확인할 수 있었다. 그리고 기후의 상반성을 고려해서 일조시수와 주식수익률의 관계를 북반구와 남반구로 나누어서 분석한 결과 그 방향 역시 상반되게 나타났는데 그 원인은 주식수익률의 캘린더효과 때문인 것으로 추정된다. 이러한 결과는 종전 주식수익률의 계절성에 대한 선행연구들이 호주를 예외적 현상으로 남겨두었던 과제를 어느 정도 해결할 수 있는 실마리를 제공한다고 볼 수 있으며 주식수익률의 시계열변동 자체가 갖고 있는 특성에 관한 연구의 필요성을 제기한 것이라고 생각한다.Former studies proved that weather influences meaningfully the investors' psychology and stock return. In the view of this result, this paper deals with the relation of stock returns and the climate because the collection of weather can be climate. Among many climate variables, sunlight hour is turned out to be meaningful one of stock returns. But the sign of sunlight hour and the stock returns is negative, which is different from the result of the former studies. Samples are divided into two groups, the Northern Hemisphere and the Southern Hemisphere countries. The analysis of the Northern Hemisphere countries showed that the sign of sunlight hour and stock return is negative, too. But the sign of the Southern Hemisphere countries is positive. I think this result may come from the calendar effect of stock returns. This interpretation helps to explain the exception of Australia in the seasonality studies and shows that the study of stock return movement is needed.Climate, Stock return, Calendar effect"
475,한국기업의 주식예탁증서와 원주사이의 정보전이효과에 관한 실증연구,예민수,2007,한국국제경영학회,"최근 세계증시 동조화가 심화되면서 국내증시와 해외증시 사이의 연관성 및 정보전이현상에 대한 연구가 활발하게 이루어지고 있다. 한 나라의 주가 및 거래량 정보가 다른 나라 증시에 영향을 미치는 정보전이현상은 각국 주가지수와 개별종목을 대상으로 진행되고 있는데, 이 가운데 원주와 주식예탁증서(DR)사이의 영향분석은 기본적으로 동일한 주식이라는 점에서 특별한 기회를 제공하고 있다. 그러나 자료부족 등의 이유로 그동안 이 분야에 대한 국내연구는 몇몇 종목에 국한되어 왔다. 본 연구는 미국증시에 상장된 ADR과 유럽증시에서 거래되고 있는 GDR 등 한국기업이 발행한 주식예탁증서와 원주사이의 정보흐름에 대한 종합적인 분석을 실시하였다. 특히 상장지역에 따라 전이효과가 다르게 나타남을 규명하였다. 뉴욕증권거래소와 나스닥, 런던, 룩셈부르크증권시장에 상장된 20개 국내기업의 원주와 DR의 일별 주가자료를 이용해 시간가변적 변동성 모형인 MA(1)-GARCH (1,1)-M 모형으로 분석한 결과는 다음과 같다. 첫째, 원주에서 DR로의 정보전이는 수익률 및 변동성 모두에서 뚜렷하게 나타난 반면 DR에서 원주로의 영향은 제한적으로 발생하고 있다. 둘째, 외환위기 이전부터 DR을 발행한 기업들의 경우 외환위기 이전과 달리 외환위기 이후에는 모든 종목에서 양방향으로 수익률 및 변동성 전이현상이 확인돼 정보전이가 강화된 것으로 나타났다. 셋째, 미국증시에 상장된 DR이 런던이나 룩셈부르크증시에 상장된 DR에 비해 우수한 정보흐름을 나타냄으로써 주식상장 지역에 따라 정보전이효과가 상이하게 나타나는 특징을 보였다. 한편 비대칭적 변동성 전이효과의 존재여부를 파악하기 위해 EGARCH모형을 통해 분석을 실시한 결과 주로 원주에서 DR로 레버리지 효과(leverage effect)가 나타나는 등 기존의 MA(1)-GARCH(1,1)-M 모형의 추정결과와 유사한 흐름을 보였다.This paper investigates the spillover effects between DRs and their underlying shares issued by Korean companies. The main results are as follows. First, the spillover effects of underlying shares on DRs are very strong, but weak in the opposite direction. Second, ADRs have more strong spillover effects than GDRs. A possible reason for this phenomenon is the close relationship between US and Korean stock markets compared to European and Korean markets. As to individual shares, the spillover effects of blue-chip stocks are stronger than those of other stocks. Third, information transmission between DRs and their underlying shares has increased after IMF crisis. It seems to be the results of stock market globalization and stock market coupling.DR(Depositary Receipt), Underlying Shares, Spillover Effect"
476,合倂으로 인한 株式買受請求時의 價格決定,魯赫俊,2008,민사판례연구회,"이 결정(대법원 2006. 11. 24. 2004마1022)은 비상장주식의 매수청구시 가격결정에 관한 최초의 사례이다. 특히 많은 경우에 그러하듯이 합병의 실행을 앞두고 기존 대주주와 인수희망자가 주식거래를 했다는 점에서 중요한 선례로 남을 수 있는 사안이다. 이 결정은 위 합병 직전의 거래가격을 출발점으로 하면서, 한편으로는 미래 수익률의 중요성을 강조하고 다양한 기업가치 평가방식의 중요성을 확인했다는 점에서 평가할 만하다. 다만 구체적인 부분에 대하여 몇 가지 아쉬움이 남는다. 먼저 주식매수청구시 주식가격결정에 관한 법문 및 법리가 다른 세법사건이나 이사의 주의의무 사건과 다름에도 불구하고, 이를 충분히 고려하지 않은 듯 하다는 점이다. 시가가 곧 주식의 매수가액이어야 한다는 설시는 적어도 주식매수청구 사건에 있어서는 당연한 것으로 받아들이기 어렵다. 다음으로 ‘합병’이라는 형식에 치중하여 거래의 실질을 도외시한 측면이 있다. 주식매수청구가 인정되는 다른 경우와 마찬가지로 이 경우에도 주식매수청구권이 인정된 이유는 기업간 결합이 발생했기 때문이고, 바람직한 기업결합을 유도하기 위해서라도 소수주주에 대한 보상은 시너지 등 새로운 요소를 배제한 범위에서만 이루어져야 하고, 또한 그것으로 충분하다. 앞서도 언급하였지만, 법원은 기업가치 평가의 전문가가 아닌 만큼 이에 관한 분쟁에 관하여 가급적 절차적인 통제 측면에서 접근하는 것이 바람직하다. 이 평석의 증명책임에 관한 제언도 이러한 생각에 터잡고 있으며, 앞으로 가격의 공정성을 보장하기 위한 절차적 요건에 대하여 좀더 검토가 필요할 것으로 생각한다.This case review explores the complicated topic of appraising the fair compensation in case where dissenting shareholders voted against a merger between non-listed companies and invoked appraisal rights. 
 In this case, 2006. 11. 24. 2004 Ma 1022, the Dream City Co. (""Acquirer"") had bought 69.85% equity of the Unpyeong Cable TV Inc. (""Target"") right before the Acquirer merged the Target. The Supreme Court noted this equity transaction and took the view that the stock price in the equity transaction above minus control premium might be the fair price of the stock unless otherwise proven. 
 The basic approach taken by the Supreme Court is agreeable: the courts may reckon the fair price in appraisal litigation using various methods as long as they are widely accepted among financial experts; the equity price in an arm's length transaction is presumed to be a fair price of that equity. However, dissenting shareholders are only entitled to the price of the stock unaffected by the merger. The consideration of the equity transaction aforementioned might include synergy effect from the merger between the Acquirer and Target which should not be assigned to dissenting shareholders. This paper shows the Supreme Court's jurisprudence is flawed and suggests alternative taking into account the burden of proof in appraisal litigation.This case review explores the complicated topic of appraising the fair compensation in case where dissenting shareholders voted against a merger between non-listed companies and invoked appraisal rights. 
 In this case, 2006. 11. 24. 2004 Ma 1022, the Dream City Co. (""Acquirer"") had bought 69.85% equity of the Unpyeong Cable TV Inc. (""Target"") right before the Acquirer merged the Target. The Supreme Court noted this equity transaction and took the view that the stock price in the equity transaction above minus control premium might be the fair price of the stock unless otherwise proven. 
 The basic approach taken by the Supreme Court is agreeable: the courts may reckon the fair price in appraisal litigation using various methods as long as they are widely accepted among financial experts; the equity price in an arm's length transaction is presumed to be a fair price of that equity. However, dissenting shareholders are only entitled to the price of the stock unaffected by the merger. The consideration of the equity transaction aforementioned might include synergy effect from the merger between the Acquirer and Target which should not be assigned to dissenting shareholders. This paper shows the Supreme Court's jurisprudence is flawed and suggests alternative taking into account the burden of proof in appraisal litigation.appraisal right, merger freeze-out, control premium, synergy in merger, lemon effect, minority discount"
477,한국 IT주식 버블에 관한 사례 연구,박진우 /Jinwoo Park,2008,한국경영사학회,"본 연구는 1999년 초와 2000년 말 사이에 코스닥시장에서 큰 폭의 주가 급등락을 보인 8개 IT주식에 대한 사례분석을 통해 버블 형성과 붕괴 과정에서 나타나는 버블의 공통된 원인과 특성에 대해 살펴보고자 한다. 구체적으로 8개 IT주식을 대상으로 주가수익비율(PER), 주가순자산비율(PBR), 주가매출액비율(PSR) 등 주가배율분석을 통해 본원적 가치와의 괴리 정도를 분석하고, IT주식 사례분석 과정에서 나타나는 버블의 주요 원인과 특성을 파악하였다. 한국 IT주식 버블의 원인으로는 신경제의 영향, 벤처산업 붐, 그리고 비이성적 투자행태 등을 확인할 수 있었다. 한편 한국 IT주식 버블의 주요 특성으로는 네 가지로 나누어 볼 수 있었다. 첫째, 그럴듯한 새로운 비즈니스 모델을 가지고 투자자의 관심을 끄는데 성공했으나 수익과 매출이 뒷받침되지 못하면서 고평가된 주가는 이내 폭락한 것을 알 수 있었다. 둘째, 주가 급등락기에 단기매매 패턴이 크게 증가한 것으로 나타났다. 셋째, 주가 급등기에 유상증자를 통해 대규모 자금을 조달하였으며 무상증자 또는 액면분할을 통해 주식 수가 급증하였다. 넷째, 창업자인 대주주의 지분율이 주가 급등기를 거치면서 지속적으로 감소하였음을 확인하였다.The collapse of the IT(Information Technology) stock bubble, covering roughly the period from early 1999 to the end of 2000 (culminating in 2000), is perhaps one of the largest financial fiascoes in history of the Korean stock market. This paper is motivated by the fact that little research exists on the IT stock bubble in the Korean market. This paper attempts to identify the causes and characteristics of the IT stock bubble by analyzing a sample of 8 IT stocks for the period from January 4, 1999 to December 26, 2000. By applying price-multiples such as P/E ratio, P/B ratio, P/S ratio, we find that the IT shares had extremely high price multiples and that skyrocketed prices of IT stocks were not justified by their fundamental value.
We find that a combination of the myth of the “new economy” from abroad, the venture boom initiated by the Korean government’s policy, and speculation in the market had caused the IT bubble. In this paper, the characteristics of IT stock bubble in Korean market could be identified as follows. First, the business model of IT companies comprised nothing more than ambitions but unproven ideas, which were not supported by profitability or sales growth. Second, the IT bubble period was fed by momentum investors who bought the IT stocks with the sole purpose of selling them quickly to other investors at a higher price. Third, IT companies raised huge amounts of capital through seasoned equity offerings and increased the number of shares through the free issues of new shares and stock splits. Lastly, some founders of IT companies decreased their shares during the period of IT stock bubble.IT stocks, bubble, venture, new economy, speculation"
