,제목,저자,출판일,기관,초록
471,멀티플레이어 가상현실 게임에 나타난 비균질성 연구 : <더 플레이룸 VR>을 중심으로,박은경,2016,한국게임학회,"본 논문은 멀티플레이어 VR 게임에 나타난 플레이어 참여방식의 비균질성에 주목하여, 그 함의를 규명하는 데에 목적을 둔다. 비균질성이란 멀티플레이어에게 몰입형 VR과 비몰입형 VR을 혼재하여 제공하는 방식을 지칭하는 개념이다. 최근 HMD와 같은 몰입형 VR 장치의 상용화에 따라, <더 플레이룸 VR>처럼 비균질 멀티플레이 방식을 채택한 게임이 점차 대두되기 시작했다. 이에 따라, 본고는 비균질 멀티플레이에 맞춰 수정 및 개선한 MDA 프레임워크를 통해 <더 플레이룸 VR>을 분석하였다. 그 결과, 비균질 멀티플레이는 인터페이스에서의 분리에서 그치지 않고, 플레이 양상과 경험 자체까지 상이하게 만듦을 확인할 수 있었다.The purpose of this paper is to identify the significance of heterogeneity in multi-player VR games. Heterogeneity is a concept of multi-player mode that a game uses the immersive VR and non-immersive system at the same time. As immersive VR device has become more commercial, multi-player VR games try to use heterogeneity strategically. <The Playroom VR> is the best example to explain a new phenomenon, so this paper analyses <The Playroom VR> by using a revised and reinforced MDA framework. As a result, we can find heterogeneity concept not only in the separation of player's interface, but also in the division of play patterns and experiences within a game itself."
472,1인칭 시점 모바일 게임의 한 손 조작 방식 제안,정인후 /InHoo Jung,2016,한국게임학회,"본 논문에서는 1인칭 시점 모바일 게임에서 사용 가능한 세 종류의 한 손 조작 방식들을 제안하고 이들을 평가한다. 기존의 모바일 게임들은 화면에 가상 컨트롤러를 디스플레이하여 사용자에게 양손으로 조작하도록 하는 방식을 많이 사용하고 있다. 1인칭 시점 모바일 게임의 경우, 시점 이동을 위해 필요한 기능들이 적기 때문에 한 손을 이용한 조작 방식이 가능하다. 본 논문은 1인칭 시점 이동과 회전을 위한 세 종류의 한 손 조작 방식을 제안하고, AHP 방법으로 평가한다. 실험을 통해, 1인칭 시점 모바일 게임의 경우에는 양손 조작 방식보다 한 손 조작 방식이 사용자에게 유용함을 증명한다.This paper proposes three schemes of one-hand control that can be used in the First-Person Viewpoint mobile games and evaluates them. Displaying virtual controllers on the screen, the existing mobile games use schema that allows users use both hands. In the First-Person Viewpoint mobile games, however, one-hand control is possible because smaller number of functions for viewpoint movement is required. This research proposes three one-hand control schemes for First-Person Viewpoint movement and rotation, and evaluates them using AHP. The experiment results prove that one-hand control schemes are more useful than both-hands control schemes for the mobile game users."
473,어린이를 위한 체감형 스포츠 게임 디자인 연구,백희원 /HEEWON PAEK,2018,한국게임학회,"체감형 스포츠 게임은 도심 생활 어린이들의 신체활동을 늘릴 수 있는 방안으로 부상하고 있다. 기존의 체감형 스포츠 게임 연구들은 성인 대상이 대부분이며, 어린이의 특성을 고려한 연구는 부족한 실정이다. 어린이를 위한 체감형 스포츠 게임 요소는 일반적인 체감형 스포츠 게임과 어린이 디자인의 공통 요소를 도출한 것이다. 도출된 요소는 실제 게임 종목에 적용하여 어린이용 게임을 제작한다. 본 논문에서는 도출된 어린이용 체감형 스포츠 게임 요소인 몰입감, 상호작용, 신체활동을 적용한 어린이용 스크린 클라이밍 게임을 제작하였고, 사용자평가를 통해 요소가 적절히 적용되었음을 확인하였다. 어린이를 위한 체감형 스포츠 게임 요소를 활용하여 보다 어린이의 특성을 고려한 게임을 제작할 수 있을 것으로 기대한다.Physically interactive sport games are emerging as a solution to increase the physical activity of children in urban life. Existing studies on physically interactive sport games have been conducted with adults, while studies on children are insufficient. The elements of physically interactive sport games for children are derived from the common elements of physically interactive sport games and design for children. The derived elements are applied to actual game item to design a game for children. In this study, the elements of physically interactive sport games for children were applied to children’s screen climbing games, and games could be identify improvements through user evaluation. It is expected games to take into consideration more children's characteristics can be designed by utilizing the elements of physically interactive sport games for children.Children, Physically interactive sport game, Screen climbing"
474,오픈 월드 기반 어드벤처 게임의 포스트휴먼 특징 분석,조민선 /MINSUN JO,2019,한국게임학회,"본 연구는 오픈 월드 기반 어드벤처 게임에 나타난 포스트휴먼적 특징과 그 의미를 분석했다. 오픈 월드 기반 어드벤처 게임은 플레이어 캐릭터의 비인간적 신체와 정보의 제약을 통해 포스트휴먼 주체를 재현한다. 이때 비선형적인 오픈 월드의 특성에 따라 플레이어는 퀘스트 수행을 위해 모든 공간을 면밀히 탐색하고 이를 반복한다. 더불어 플레이어가 수행 가능한 상호작용은 갈등과 충돌이 아닌 이동, 문제 해결, 커뮤니케이션으로 제한되며 이러한 제약은 플레이를 진행해야만 파악 가능하다. 이처럼 플레이어는 포스트휴먼 주체가 되는 사건을 단계적으로 경험한다. 이를 통해 플레이어는 혼종적 주체성을 체현하고 나아가 인간과 비인간의 공존에 대한 존재론적 사유를 시도하게 된다.This paper analyzed the posthuman features of the open-world adventure game. These games represent the player character as Posthuman Subject through the restrictions of information and body. The player explores all of the spaces to perform the quests due to nonlinearity of open-world. The interactions are restricted conflicts and it reveals through gameplay. The experiences as Posthuman Subject allow the player to embody the Hybrid Subjectivity and think about coexistence of human and inhuman.Open-World Adventure Game, Posthuman, Game Character, Player Identity"
475,Proximal Policy Optimization을 이용한 게임서버의 부하분산에 관한 연구,박정민 /Jung-min Park,2019,한국게임학회,"게임 서버는 분산 서버를 기본으로 하고 있다. 분산 게임서버는 서버의 작업 부하를 분산하기 위한 일련의 알고리즘에 의해 각 게임 서버의 부하를 일정하게 나누어서 클라이언트들의 요청에 대한 서버의 응답시간 및 서버의 가용성을 효율적으로 관리한다. 본 논문에서는 시뮬레이션 환경에서 기존 연구 방식인 Greedy 알고리즘과, Reinforcement Learning의 한 줄기인 Policy Gradient 중 PPO(Proximal Policy Optimazation)을 이용한 부하 분산 Agent를 제안하고, 시뮬레이션 한 후 기존 연구들과의 비교 분석을 통해 성능을 평가하였다.The gaming server is based on a distributed server. In order to distribute workloads of gaming servers, distributed gaming servers apply some algorithms which divide each of gaming server's workload into balanced workload among the gaming servers and as a result, efficiently manage response time and fusibility of server requested by the clients. In this paper, we propose a load balancing agent using PPO(Proximal Policy Optimization) which is one of the methods from a greedy algorithm and Policy Gradient which is from Reinforcement Learning. The proposed load balancing agent is compared with the previous researches based on the simulation.Load balance, Game server, Reinforcement Learning"
476,노년층을 대상으로 한 국내 게임 연구 동향 분석,"장예빛 /YeBeet, Jang",2019,한국게임학회,"본 연구에서는 노년층을 대상으로 한 국내 게임연구의 흐름과 동향을 고찰해보는 것을 목표로 하였다. 이를 위해, 한국연구재단 등재지에 게재된 논문 가운데, 분석 기준에 적합한 논문 41편을 선정하여, 연구주제, 연구학문분야, 연구방법론을 중심으로 살펴보았고, 그 결과, 주된 연구주제는 게임개발과 게임의 효과에 관한 것이 다수를 차지하고 있음을 알 수 있었고, 복합학, 공학 분야에서 상대적으로 연구가 활발히 진행되어 옴을 알 수 있었다. 연구방법론에서는 게임 개발과 실험이 가장 널리 활용되었음을 확인할 수 있었다. 논의 및 결론 부분에서 게임의 영향력과 효과성을 측정하기 위한 개념들을 정리함으로써, 노년층을 대상으로 한 게임 연구의 주요 연구 이슈들을 재고찰하였다.This study aimed at reviewing research trends and issues of domestic game studies for the elderly. Total 41 KCI papers were chosen for the final analysis and the author explored the research subjects, research fields, and research methods. Results showed that the majority of research subjects were game development and game effects. It was also found that most of the research has been done in interdisciplinary and engineering fields. In terms of research methods, game development and experiment were most popular and widely used methods. By summarizing the important terms, major research issues of game studies for the elderly were explored in conclusion and discussion.Game, Game Research, Elderly, Research Trends"
477,자기장 센서를 사용한 AR 게임에서의 평면 추적 정확도 개선,이원준 /Won-Jun Lee,2019,한국게임학회,"본 논문에서는 ARCore를 사용한 비전 기반 스마트폰용 AR 게임 개발을 하는데 있어 평면 추적의 정확도 개선 방법을 제안한다. ARCore에서는 SLAM과 스마트폰의 IMU를 혼합하여 사용하는 VIO 방식이다. IMU를 사용하는데 있어 가속도계와 자이로스코프의 단점으로 인해 한번 인식된 평면을 계속하여 추적하는데 있어 오차가 발생한다. 이를 위해 기존 센서뿐만 아니라 자기장계 센서를 추가하여 자세 측정의 오차를 최소화하고 이를 평면 추적에도 활용될 수 있도록 하는 방법을 제안한다. 제안 방법을 통해 평면 추적에 있어서 ARCore의 경우보다 스마트폰 자세 추정의 오차를 줄일 수 있는 것을 확인하였다.In this paper, we propose an improved method of plane tracking in developing AR games for smartphones using magnetic field sensor. The previous method based on ARCore is a VIO method using a mixture of SLAM and IMU of smartphones. The disadvantages of accelerometers and gyroscopes in IMUs cause errors in tracking the plane. We propose an improved method of planar tracking by adding the magnetic field sensor as well as the existing IMU sensors. Experimental results shows that our method reduces the error of the smartphone posture estimation.AR Game, Plane Tracking, Mobile Game"
478,Interior Mapping이 적용된 3D 게임의 렌더링 성능 평가,이재원 /Jae-Won Lee,2019,한국게임학회,"Interior Mapping은 효율적으로 그래픽 리소스를 최적화하는 방법들 중에 하나로 사용되어왔다. 본 논문에서는 보편화 된 게임엔진인 Unreal Engine 4를 활용하여 Interior Mapping을 적용했을 시 3D 게임 내의 성능 변화를 검증하기 위해 실제 모델링과 Interior Mapping의 렌더링 속도(FPS), 폴리곤 개수, 쉐이더 복잡도, 각각의 리소스 용량을 비교하였다. 또한, 효율적인 기술의 적용을 위해 큐브 맵 텍스처의 해상도와 세부 정보에 따른 성능 차이를 검증하였다.Interior Mapping has been used to reduce graphics resources. In this paper, rendering speed(FPS), the number of polygons, shader complexity and each resource size of Interior Mapping were compared to those of actual modeling in order to examine the performance of 3D games when the technology is adapted by utilizing Unreal Engine 4. In addition, for the efficient application, the difference in performance according to the resolution and detail of cube map texture was verified.Interior Mapping, 3D Games, Rendering Speed"
479,기록학의 담론을 활용한 게임 아카이빙 방법론 구축,권대헌 /Dae-Heon Kwon,2020,한국게임학회,"뉴트로가 게임 산업에 새로이 영향을 끼치는 트렌드로 부상하고 있다. 본 연구는 이와 관련해 필요성이 강조되고 있는 한국 게임 아카이빙에 주목해 그 현황을 분석했다. 그 결과, 한국 게임 아카이빙은 방법론의 부재로 인해 일관성과 타당성이 결여되었음을 파악했다. 따라서 본 연구는 게임 아카이빙 방법론을 구축하는 시론적 연구를 행한다. 먼저 도큐멘테이션 전략을 비롯한 기록학의 담론과 타 분야 문화 콘텐츠 아카이빙 연구를 분석해 방법론의 이론적 토대를 명시한다. 이후 이를 한국 게임 아카이빙에 적용하여, 게임 아카이빙 방법론을 구체화한다.New-tro is emerging as a new trend affecting the game industry. In this regard, this study analyzed on korean game archiving where need is emphasized. As a result, korean game archiving lacks consistency and validity due to the absense of methodology. Therefore this study conducts a preliminary study of building a game archiving methodology. First, this study analyzed the discourse of archiving science, including Documentation strategy, and the study of cultural content archiving in other fields. Then by applying it to korean game archiving, this study embodies game archiving methodology.New-tro, Game Archiving, Documentation Strategy, Arciving Science"
480,도피이론을 통한 청소년 게임 과몰입 영향모델 분석,이대영 /Daeyoung Lee,2020,한국게임학회,"도피이론은 부정적 외부환경으로 인한 개인의 자아인식과 조절능력 상실을 과의존/중독으로 연결시키는 경로로 바라본다. 본 연구는 이를 토대로 청소년의 사회심리적 변수(학업스트레스, 우울), 인지적 변수(자존감, 자기통제)를 사용, 게임 과몰입 영향모델을 설계하고 825명의 설문데이터를 분석, 검증하였다. 그 결과, 학업스트레스는 우울감의 증가, 자존감과 자기통제의 감소를 가져왔으며 낮아진 자기통제는 게임 과몰입을 악화시키고 있었다. 이 결과는 도피이론의 외부환경과 자기조절능력 상실의 부정적 효과를 잘 설명하여 청소년 게임 과몰입에서 학업스트레스와 자기통제의 영향력에 대한 사회/정책적 관심과 연구의 필요성을 제시하고 있다.This study examined a pathological gaming model based on escape model. With a data set collected from 825 Korean adolescents, the associations among academic stress, depression, self-esteem, self-control, and pathological gaming were tested. Academic stress increased the degree of depression while it decreased self-esteem and self-control. The declined self-control, in turn, exacerbated pathological gaming. Results and implicaitons were discussed.Gaming Disorder, Escape Theory, Academic Stress, Depression, Self Esteem, Self Control"
481,화재 탈출 체험 VR 게임 개발과 효과 분석,김경식 /Kyung Sik Kim,2020,한국게임학회,"본 연구에서는 건물 화재의 위급한 현장 속에서 침착하면서도 신속하게 탈출해야하는 상황을 가상 체험하는 VR 기능성 게임을 개발하였다. 사용자는 바이브(VIVE) 양손 컨트롤러를 이용하여 화재 건물 속에서 방화문과 계단, 복도을 통해 출구로 탈출해야한다. 화염이나 연기로 인하여 더 이상 진행하지 못하면 돌아서서 다른 통로로 진행할 수 있다. 호서대의 한 건물을 모델링 하였으며, 학생들에게 본 게임을 체험시키고 사용성과 효과성을 중심으로 설문 조사하여 그 반응 결과를 분석하였다.In this research, a VR game was developed to experience the fire evacuation from a fired building, intending calm and fast reaction in urgent fire situations. The user should move out through the fire door, stairs and corridors toward exit door using the VIVE controllers. When the user can’t proceed the path because of fire flame or smoke, he/she should turn back to find another path. A building of Hoseo university was modeled and tests were carried out by students with polls focused on the usability and the effectiveness of this VR game. The result has been analyzed to show their responses.Fire escape, Virtual reality, VR game, Serious game, VIVE, Fire flame, Smoke"
482,청각장애청소년 특성을 고려한 게임요소분석과 제안,이춘호,2008,(사)한국컴퓨터게임학회,"청각장애 청소년과 비장애청소년이 스스로 교류할 수 있는 기회가 공간적, 시간적으로 제안되고 있는 상황에서 청각장애 청소년과 비장애청소년들이 자발적으로 교류를 형성하는 기회가 어려운 실정이다. 본 연구는 청각장애청소년과
비장애청소년이 또래 교류가 가능 할 수 있는 게임인터페이스 요소를 분석을 통하여 기능성 게임에 적용하여 향후 청각장애청소년과 비장애 청소년이 교류 관계 확대에 이바지 하고, 장차 다른 장애청소년들과의 교류도 기능성 게임을
통하여 활용한다.There are a lot of culturally affecting society as well as game industry by a fast development of an electronic game.
From the latter half of 1990's, existing game method changed from independent (stand-alone) game methods to on-line games
types. And It made a interchange of human various form and cultural formation in games. Moreover, It becomes a
popularization by rapidly development of virtual reality (AR.VR) instrument and being low-priced. This paper propose the
deaf-disable to game participation by utilizing serious-game. We shall grope for interchange expansion serious -games with
the deaf-disable youth and the youth. Electronic game culture is playing a vital role to culture industry in Korea. But It do
not exist at all chance that the deaf-disabled youth and the youth understand how to appreciate about various cultural-social
viewpoints produced through electronic games. Therefore, We shall grope for new game culture by production of the
serious-game that the disabled youth and the youth were able to do an interchange. We have to expand the opportunity that
the disabled youth and youth with friendship as well as communication. and in so doing, an electronic game can contribute to
paradigm of culture contents by utilizing to an interchange with various levels.There are a lot of culturally affecting society as well as game industry by a fast development of an electronic game.
From the latter half of 1990's, existing game method changed from independent (stand-alone) game methods to on-line games
types. And It made a interchange of human various form and cultural formation in games. Moreover, It becomes a
popularization by rapidly development of virtual reality (AR.VR) instrument and being low-priced. This paper propose the
deaf-disable to game participation by utilizing serious-game. We shall grope for interchange expansion serious -games with
the deaf-disable youth and the youth. Electronic game culture is playing a vital role to culture industry in Korea. But It do
not exist at all chance that the deaf-disabled youth and the youth understand how to appreciate about various cultural-social
viewpoints produced through electronic games. Therefore, We shall grope for new game culture by production of the
serious-game that the disabled youth and the youth were able to do an interchange. We have to expand the opportunity that
the disabled youth and youth with friendship as well as communication. and in so doing, an electronic game can contribute to
paradigm of culture contents by utilizing to an interchange with various levels.Serious-Game, deaf-disabled youth, game-culture"
483,학업성취도 향상을 위한 컴퓨터게임의 활용,박진숙 /park jin suk,2008,(사)한국컴퓨터게임학회,"컴퓨터의 대중화와 더불어 컴퓨터게임은 하나의 문화적 일부가 되었다. 이전의 게임에 대한 연구들은 게임의 중독성과 폭력성, 신체적 유해성 등 게임의 부정적인 영향에 대한 연구가 대부분이었고 긍정적인 효과에 대한 연구는 부족한 실정
이다. 본 논문에서는 게임의 긍정적인 효과에 대해 분석하고 올바른 게임 방법을 제시한다. 초등학생과 고등학생들의 게임 이용 실태 조사를 통해 게임의 긍정적인 효과를 이용하여 학업성취도를 향상시킬 수 있는 올바른 이용 방법에 대해
조사하였다. 게임 시간과 게임 빈도는 학업 성적과 큰 상관이 없는 것으로 조사되었다. 그러나 초등학생의 경우 전략시뮬레이션 게임, 롤플레잉 게임, 스포츠 게임이, 고등학생의 경우 아케이드 게임과 롤플레잉 게임이 각 과목에 도움이 되며
학업성취도에 긍정적 효과를 주는 것으로 조사되었다. 학생들의 성적향상에 영향을 줄 수 있는 컴퓨터게임 이용시간은 초등학생의 경우는 30분에서 한 시간 미만이고, 고등학생의 경우는 30분에서 두 시간 미만으로 추정되었다. 장시간의 게임
플레이는 학업에 부정적인 영향을 끼칠 수 있는 위험요소가 있다. 본 연구에서 결과로부터 학생의 개인적인 학업 능력에 적합한 게임의 적절한 선택, 게임 플레이 시간의 조절, 게임 빈도의 조절을 통해서 학습 능력을 증가시킬 수 있을 것이다.Nowadays, computer game playing has become a part of popular culture. Previous computer game related works have been focused on negative effects of game playing such as addiction, violence, and physical harmfulness. In this paper, we have investigated merits of game playing in the academic learning. Game playing attitudes and course grades both for primary school pupils and high school students have been analyzed to achieve positive effects of game playing for the school learning. Our research showed that, though both the game playing time and the playing frequency are not strongly correlated to academic grades, the computer game can help students to increase their learning ability. Primary school children with excellent grades are inclined to play strategic simulation games, role-playing games, and sports games. High school students with excellent grades are inclined
to play arcade games and role-playing games. The most effective game playing time is approximately from 30 minutes to one hours per day for primary school children and from 30 minutes to two hours per day for high school students. In conclusion, students can improve learning ability with the appropriate selection of games and proper playing frequency and duration for a play.Nowadays, computer game playing has become a part of popular culture. Previous computer game related works have been focused on negative effects of game playing such as addiction, violence, and physical harmfulness. In this paper, we have investigated merits of game playing in the academic learning. Game playing attitudes and course grades both for primary school pupils and high school students have been analyzed to achieve positive effects of game playing for the school learning. Our research showed that, though both the game playing time and the playing frequency are not strongly correlated to academic grades, the computer game can help students to increase their learning ability. Primary school children with excellent grades are inclined to play strategic simulation games, role-playing games, and sports games. High school students with excellent grades are inclined
to play arcade games and role-playing games. The most effective game playing time is approximately from 30 minutes to one hours per day for primary school children and from 30 minutes to two hours per day for high school students. In conclusion, students can improve learning ability with the appropriate selection of games and proper playing frequency and duration for a play.Academic Learning Ability, Game Playing, Game Based Learning"
484,기존 인터랙티브 아트 작품을 이용한 게임 콘텐츠 개발 방안,박상용,2008,(사)한국컴퓨터게임학회,"이 논문은 게임 제작에 응용할 수 있는 기존 인터랙티브 아트의 작품들을 소개하고, 작품의 아이디어와 기술의 응용 가능성에 대해 논하였다. 그리고 인터랙티브 아트의 게임 적용 사례를 살펴보았다.In this paper, we Introduce some interactive artworks, and research the possibility to apply ideas and technologies to game design and discuss the application of interactive artworks to the published game.Interactive artworks, Game contents"
485,아동의 분노조절에 대한 인터넷게임 중독의 영향,"권영길 /Kwon, Young Gil",2009,(사)한국컴퓨터게임학회,"정보기술은 인간생활에 많은 영향을 끼쳤다. 특히, 초고속 인터넷의 발달은 초등학교 아동의 인터넷 게임 사용시간을 확대시켰고 이로 인해 여가활용으로서의 건전한 인터넷 게임사용의 효용을 넘어서서 여러 가지 역기능을 초래하게 되었다. 인터넷게임 중독인 아동들은 적절한 분노조절을 하지 못함으로써 가족이나 주변 사람들에 대해 적절한 분노표현을 하지 못할 뿐 아니라, 그들의 바람직한 정서함양에도 문제로 작용하고 있다. 본 연구의 목적은 아동의 분노조절에 대한 인터넷게임 중독의 영향을 알아보고자 하는데 있다. 연구목적을 달성하기 위하여 사후실험설계를 적용하고, 내적타당도를 제고하기 위해 모의 양육태도를 통제변수로 도입한다. 연구결과, 아동의 분노조절은 인터넷게임 중독에 의하여 상당히 부정적인 영향을 받는 것으로 나타났다.Information Technology has influenced in a great measure on the human life. Development of super express internet makes internet game using time of children enlarged, which results in the many dysfunction beyond the effect of sound internet game using as leisure. The children with internet game addiction suffer from problems against desirable emotion cultivation as well as the improper anger out to their family or friend through the failure of proper emotional regulation. The purpose of this research is to know the influence of children's internet game addiction on their anger regulation. To achieve the purpose of this study, we apply the post experimental design and introduce the mother-child attachment of children as control variable. The results from this research show that the anger regulation is affected by the internet game addiction of children.game addiction, anger regulation, mother's care attitude"
486,무선통신 시스템에서 실시간 온라인 게임 서비스 지원을 위한 고속 셀룰러 네트워크,"여운영 /Yeo, Woonyoung",2009,(사)한국컴퓨터게임학회,"온라인 게임에 대한 수요가 증가하면서 많은 사용자들은 다양한 무선 접속 기술들을 이용하여 장소에 구애받지 않고 게임 컨텐츠를 이용할 수 있게 되었다. 모바일 기반에서 온라인 게임 컨텐츠 및 시나리오를 신속하게 내려받기 위해서는 무선링크를 통한 전송속도가 충분히 확보되어야 한다. 본 논문에서는 이동/무선 환경에서 고속의 데이터 전송을 지원하는 대표적인 3세대 이동통신 표준인 WCDMA/HSDPA 시스템의 기본적인 개념과 핵심 요소들을 소개하고 온라인 게임의 향후 발전 방향을 전망한다.As the demand for on-line game services increases, many users have become to enjoy the game contents freely in a wireless and mobile environment by the help of various wireless technologies. Higher data rates should be guaranteed in the current online gaming environment. Recently, the third-generation wireless systems have been widely deployed all over the world. In this paper, we introduce the basic concept and architecture of the WCDMA/HSDPA system, which is the most popular wireless standard in the world. In addition, we take a brief look at the evolution of on-line game development based on WCDMA/HSDPA systems.real-time and on-line game"
487,IPTV 플랫폼 기반의 온라인 플래시 게임 개발,배재환 /Jae Hwan Bae,2009,(사)한국컴퓨터게임학회,"최근 국내에서의 IPTV 서비스 등장의 의미는 수동형 미디어 서비스에서 능동형 미디어 서비스로 미디어 선택의 변화가 있음을 의미 한다. 예를 들면, IPTV 서비스의 하나인 주문형 비디오(VOD: Video on Demand)로 영화나 드라마를 언제든지 시청할 수 있게 되었다. IPTV 도입배경을 수요자 측면에서 분석해 보면 방송의 개인 미디어화 강화로 분석 할 수 있다. 대표적인 예가 게임 콘텐츠이다. 본 논문에서는 온라인 플래시 게임 개발을 통해서 IPTV 서비스의 개인 미디어 콘텐츠로의 개발 방향을 제시 하고자 한다.The IPTV service in Korea, the meaning of a passive media services to the media in the active media service is a means of choice to change. For example, IPTV services, one of the video-on-demand (VOD: Video on Demand) as I was able to watch any movies or dramas. Analyzed in terms of background, the introduction of IPTV customers in the private broadcast media can be analyzed to Assassination Records Review Board. Typical example is the game content. Online Flash Games in this paper the development of IPTV services through the development of personal media content, is the direction you want to present.IPTV Game, Online Flashgame, Personal Media Content"
488,청소년의 사회성 향상을 위한 온라인 게임 내 윤리적 사회 환경 마련 제안,이춘호,2009,(사)한국컴퓨터게임학회,"최근 우리 사회의 많은 관심 대상인 청소년 전자게임 문화 현황에 대하여 고찰하고, 몇몇 청소년들이 게임 중독, 아이템불법매매 등으로 여러 반사회적 문제를 야기 시켰다. 특히 우리 사회에서 거의 모든 청소년 들은 게임을 즐기고 있다. (97.8%.게임백서 2008) 특히 한국사회에서 게임에 대한 본질적인 이해 부족으로 ‘청소년 게임문화 ’에 대하여 학교나 가정에서 ‘억제’ 중심으로 접근하여 많은 갈등을 야기 하였다. 그러나 바로 온라인게임이라는 매체의 특수성과 다양한 연령대를 아우르고 있는 특징 때문에 때로는 게임이 제공하고 있는 콘텐츠와 상관없이 여러 사용자들의 의해 우리의 청소년들이 유해한 환경들에 노출되게 되는 것이다. 쉬운 예로 게임 내 욕설을 들 수 있는데 이는 온라인 게임에서 공통적으로 대두되고 있고, 또 잘 알려진 문제점들이기도 하다. 따라서 이 논문에서는 온라인 게임에서 청소년들에게 윤리적으로 부정적인 영향을 미칠 수 있는 요소를 고찰하고 동시에 게임 내 사회적 환경에 초점을 맞추어 게임 내 비윤리적인 게임 플레이가 청소년들에게 미칠 수 있는 부정적인 영향들을 조명하고 온라인게임 개발사가 이런 게임 내 윤리적 사회 환경 조성에 있어 책임이 있음을 시사하며 더불어 해결 대책 마련의 필요성을 제안한다.There are a lot of culturally affecting society as well as game industry by a fast development of an electronic game. From the latter half of 1990's, existing game method changed from independent (stand-alone) game methods to on-line games types. And It made a interchange of human various form and cultural formation in games. However it is not difficult to find these elements in online games because of the media of expression and variety in age. The main concern of this is that youth can be exposed to unhealthy environment in games without reference to game ratings. In this paper we will accentuate the significance of designing ethical social environment in games and suggest remedies for the issues regarding online computer games indicating that the developers and society have responsibility to make an effort in designing ethical social environment in games for youth. To concrete this suggestion, we will also define unfair behavior that could harm youth in on line-games focusing on in-game social environment.youth game ehic, On line-game in social environment, Feedback system"
489,"구성주의 기반의 학습 이론이 교육용 게임 설계에 주는 시사점 고찰 -활동이론, 분산인지, 생태심리학을 기반으로-",황지현,2009,(사)한국컴퓨터게임학회,"최근 새롭게 등장하고 있는 구성주의 학습이론들은 기존의 전통적인 학습이론이 제공하지 못하는, 차별화된 학습자 중심 학습을 위한 교수설계적 시사점을 제공하고 있다. 따라서 이러한 구성주의 학습이론들은 현재 정보화 사회의 테크놀로지를 기반으로 하는 학습자 중심 학습에 적절하고 효과적인 실천적 방안을 제시할 수 있다. 특히, 학습자 주도적인 테크놀로지의 활용과 학습자의 자발적 참여를 위한 오락적 요소가 충분히 반영된 환경으로서 교육용 게임은 게임세대라 할 수 있는 지금의 학습 세대에게 적합한 학습자 중심 학습 환경이다. 따라서 교육용 게임의 설계를 위한 관점으로 구성주의적 학습 이론의 특성을 고찰하면서 설계 원리에 대한 시사점을 도출하는 연구가 필요하다. 본 연구는 구성주의 학습이론으로서 최근 부각되고 있는 활동이론, 분산인지, 생태심리학의 관점에서 이론적 배경이자 실천적 방안으로 교육용 게임의 설계 원리에 대한 시사점을 도출하고자 한다. 이것은 향후 학습자 중심 학습을 위한 상황별, 유형별 교육용 게임의 설계 원리를 구체적으로 탐색하는 데에 이론적 기반 및 논의점이 될 수 있을 것으로 기대한다.The new and emerging learning theories in constructivism can provide different perspectives in instructional implications for learner-centered learning while the existing traditional ones couldn't. Therefore, these constructivist-learning theories can suggest an appropriate and effective practical guideline for a learner-centered learning based on the current technology-based information society. Specifically, as a learning environment with learner-directed uses of technology and edutainment for learners to engage in, educational games would be proper learner-centered learning environments to the digital generation. Therefore, the research is needed to elicit implications concerned with design principles of educational games to investigate characteristics of these theories, specifically activity theory, distributed cognition, and ecological psychology, from the perspective of the design of educational games. This study may be contributed to the theoretically background or expected discussion to identify the design principles associated with type of contextual and genre of the educational games for the learner-centered learning.constructivism, activity theory, distributed cognition theory, ecological psychology, educational game, design principle"
490,문화유산 학습을 위한 체감형 게임 개발에 관한 연구,이지훈 /Lee Ji Hun,2009,(사)한국컴퓨터게임학회,"현 교육산업은 암기시 교육에서 벗어나 재미와 집중을 높이는 교육으로 탈바꿈 하고 있다. 특히 역사와 세계사 등 암기형 교육은 재미가 없을시 집중도는 저하된다. 따라서 게임이라는 요소를 교육에 포함시켜 교육 시너지 효과를 창출하는 것이 교육산업에서는 무엇보다도 필요하다. 그에 따라 본 연구에서는 체감형 게임을 정의하고 교육 공학적 이론을 참고하여 체감형 게임의 교육적 효과를 알아보고 체감형 게임을 개발함으로써 교육적 효과를 지닌 모범적인 체감형 게임에 참고가 되고자 한다.The present education industry change the education with memorizing into the education with fun and concentration. Especially, the power of concentration is reduced in case of memory education as like Korean history or the world history without funny facts. So it's necessary in the education field to create synergy effect mixing up facts of game and education.
Accordingly, in the research, we're defining sensory type of the education and checking the effect of mixed education and game, refering to education technology theory. And we want our research to be a good model for sensory type of the game with educative effect, as developing that.The present education industry change the education with memorizing into the education with fun and concentration. Especially, the power of concentration is reduced in case of memory education as like Korean history or the world history without funny facts. So it's necessary in the education field to create synergy effect mixing up facts of game and education.
Accordingly, in the research, we're defining sensory type of the education and checking the effect of mixed education and game, refering to education technology theory. And we want our research to be a good model for sensory type of the game with educative effect, as developing that.Cultural Heritage, game"
