,제목,저자,출판일,기관,초록
362,수송업자의 역할에 따른 파트너십 만족과 물류서비스 품질이 장기지향성에 미치는 영향에 관한 연구,"신종국 /SHIN,JONG-KUK",2007,한국물류학회,">본 연구는 경쟁심화와 고객서비스 욕구의 다양화로 인해 물류서비스 품질 및 공급사슬 관리에 관한 연구가 중요하게 부각되고 있는 시점에서 구매자와 공급자의 파트너십에서 수송업자의 역할을 검증하고자 하였다. 문헌고찰을 통해 도출된 수송업자의 역할은 장기결속, 커뮤니케이션 및 정보공유, 비용절감 및 서비스품질 향상을 위한 노력, 이익과 위험의 공유로 나타났으며, 이러한 수송업자의 역할은 공급자와 구매자 간의 파트너십 만족을 강화하고 물류서비스 품질을 높이는 것으로 나타났다. 또한 이러한 만족과 품질 향상은 파트너십을 장기간 유지하고자 하는 장기지향성을 높이고 있다. 이러한 결과는 공급자와 구매자의 파트너십에 수송업자의 영향을 함께 고려한 3자관계로써 공급사슬 파트너십 계획에 포함하여 성과를 향상시킬 수 있는 방안으로 활용해야 함을 보여준다.>supply chain partnership, partnership satisfaction, logistics service quality, long term orientation"
363,AHP를 이용한 제주지역 중소기업 물류공동화사업 활성화를 위한 우선순위분석 연구,한승철,2009,한국물류학회,"본 연구는 AHP기법을 이용하여 제주지역 중소기업들을 대상으로 물류공동화사업 참여 의사결정요인에 대한 우선순위를 실증적으로 분석함으로써, 이를 활성화하기 위한 보다 합리적인 전략을 도출하고자 시도되었다.
물류공동화사업 참여 결정요인 및 계층적 구조는 선행연구 검토 및 관련분야 현장 실무자와 전문가의 면접을 거쳐, 제주지역 물류특성과 중소기업특성 및 최근 물류환경을 고려하여 도출하였다. 상위요인으로는 물류서비스, 추진주체 및 업체 역량, 물류비용, 정보와 컨설팅의 4개로 구성되며, 하위요인은 신뢰성, 유연성, 리더십, 수행능력, 물류설비, 파트너십, 경제성, 가격안정성, 정보시스템 및 공유, 컨설팅 및 직무교육의 10개 항목으로 이루어졌다. 실증연구는 관련분야 현장 실무자와 전문가를 대상으로 설문조사를 실시하고 AHP기법을 이용하여 분석되었다. 분석결과, 물류공동화 사업의 상위기준 상대적 중요도는 물류비용(0.387), 추진주체 및 업체 역량(0.253), 고객서비스(0.212), 정보 및 컨설팅(0.148)의 순으로 중요한 것으로 분석되었다. 하위평가항목에서는 가격 안정성(0.177), 경제성(0.165), 수행능력(0.123), 신뢰성(0.105), 물류설비(0.094) 등 순으로 상대적으로 높게 나타난 반면, 컨설팅 및 직무교육, 리더십에 대한 중요도는 상대적으로 낮게 나타났다. 이와 같은 결과는 제주지역 물류공동화사업의 활성화를 위해서는 참여기업들의 불편사항이 해소되고 실질적인 기업이익이 창출되어 경쟁력이 제고될 수 있어야 함을 시사한다.The purpose of this study is to elicit rational strategy, After analyzing on participation factors on the logistics cooperation of the small and medium firms in Jeju with the AHP(Analytic Hierarchy Process). Participation factors on the logistics cooperation and third step Hierarchy structure were developed from previous studies and staff and professionals' opinions. First four high criteria are extract: logistics service, the driving force and enterprise operation capability, logistics costs, information and consulting. And 10 law criteria are included : credibility, adaptability, leadership, implementation, logistics facility, partnership, economical efficiency, logistics cost stability, information system and sharing, consulting and education. 
 Key Words : logistics Cooperation, Participation factor, AHP, weight The results of AHP analysis showed that Logistics costs(0.387) was the most important criteria and the driving force and enterprise operation capability(0.253) were in the second place among the high criteria. And the relative of 10 law criteria were as following orders: logistics cost stability(0.177), economical efficiency(0.165), implementation(0.123), credibility(0.105), logistics facility(0.094).The purpose of this study is to elicit rational strategy, After analyzing on participation factors on the logistics cooperation of the small and medium firms in Jeju with the AHP(Analytic Hierarchy Process). Participation factors on the logistics cooperation and third step Hierarchy structure were developed from previous studies and staff and professionals' opinions. First four high criteria are extract: logistics service, the driving force and enterprise operation capability, logistics costs, information and consulting. And 10 law criteria are included : credibility, adaptability, leadership, implementation, logistics facility, partnership, economical efficiency, logistics cost stability, information system and sharing, consulting and education. 
 Key Words : logistics Cooperation, Participation factor, AHP, weight The results of AHP analysis showed that Logistics costs(0.387) was the most important criteria and the driving force and enterprise operation capability(0.253) were in the second place among the high criteria. And the relative of 10 law criteria were as following orders: logistics cost stability(0.177), economical efficiency(0.165), implementation(0.123), credibility(0.105), logistics facility(0.094).Logistics Cooperation, Participation factor, AHP"
364,투입산출 구조분해를 통한 한국 물류산업의 성장기여요인 분석,박재운 /Jae-Un Park,2009,한국해운물류학회,"본 연구의 목적은 투입산출 구조분해를 통해 한국 물류산업의 성장기여요인 변화추이를 분석하는 것이다. 분석결과 첫째, 1985-2007년 기간 중 물류산업의 성장(총산출 증가)에 기여한 요인은 최종수요 62.9%, 수출수요 35.6%, 기술변화 3.3% 등의 순이었다. 둘째, 동 기간 중 최종수요의 성장기여율은 추세적으로 감소한 반면 수출수요의 성장기여율은 추세적으로 증가해왔다. 따라서 향후 물류산업의 지속적인 성장을 위해서는 국내 물류기업들의 서비스경쟁력을 높임과 동시에 국내에서도 페덱스나 TNT와 같은 세계적인 글로벌 물류대기업을 적극 육성할 필요가 있다. 뿐만 아니라 물류관련산업의 중간재 및 최종재의 국산화율 확대 및 투자 확충과 함께 규모의 경제와 범위의 경제를 동시에 추구하는 전략 또한 필요하다.The objective of this study is to figure out the inter-industrial relationship and the main contributing factors on the growth of the Korean logistics industry by the structural decomposition of input-output tables.
The major findings of this study are as follows. First, the Korean logistics industry's average growth rate of export have got decreasing after 2005, although the corresponding industry's ratio to the national economy be higher than other industries. Second, domestic final demand and export demand play key roles on the growth of the gross output among the major factors. 
In conclusion, final demand and export demand have an important and major impact on the growth of gross output. Therefore, for the development and sustainable growth of the Korean logistics industry, it is required to enlarge the economies of scale and scope in this industry. Especially, it is required to promote the logistics-related global-sized domestic firms(e.g. such as FeDex and TNT, etc.)The objective of this study is to figure out the inter-industrial relationship and the main contributing factors on the growth of the Korean logistics industry by the structural decomposition of input-output tables.
The major findings of this study are as follows. First, the Korean logistics industry's average growth rate of export have got decreasing after 2005, although the corresponding industry's ratio to the national economy be higher than other industries. Second, domestic final demand and export demand play key roles on the growth of the gross output among the major factors. 
In conclusion, final demand and export demand have an important and major impact on the growth of gross output. Therefore, for the development and sustainable growth of the Korean logistics industry, it is required to enlarge the economies of scale and scope in this industry. Especially, it is required to promote the logistics-related global-sized domestic firms(e.g. such as FeDex and TNT, etc.)Structural Decomposition Analysis, Input-Output Tables, Growth Contributing factors, Korean Logistics Industry."
365,수출 벤처기업의 기업가정신과 현지물류 네트워크가 내부역량 및 경영성과에 미치는 영향,김문홍 /Moon-Hong Kim,2009,한국물류학회,"본 연구는 국내 수출 벤처기업의 경영성과에 미치는 영향요인을 기업가정신, 현지물류 네트워크 및 기업 역량(마케팅 역량과 연구개발 역량)을 중심으로 실증분석하였다. 이를 위해 선행연구를 고찰하여 기업가정신, 네트워크 특성이 기업 역량을 매개로 경영성과에 미치는 영향관계를 연구모형과 가설을 설정하여 공분산구조분석을 실시하였다. 이론적 연구에서는 최근 자원기반적 관점(resource based view)에서 선행연구를 고찰하였고, 실증분석에서는 수출로 국제화를 전개하고 있는 107개의 벤처기업을 대상으로 구조화된 설문지를 배포하여 자료를 수집하였다. 연구결과 기업가정신은 마케팅 역량과 연구개발 역량에 유의한 영향을 주어 경영성과를 제고하고 있지만, 직접적인 영향력은 통계적으로 유의하지 않았다. 또한 수출벤처기업과 관계를 형성하고 있는 현지의 물류 네트워크는 수출기업의 마케팅 역량과 연구개발 역량을 강화시켜 경영성과에 간접적으로 긍정적인 영향을 주고 있는 것으로 나타난 반면, 경영성과에 직접적인 영향관계는 통계적으로 유의하지 않은 것으로 밝혀졌다. 이러한 연구결과는 기업가정신이 강조되고 있는 현재의 상황에서 방향성을 제시하고 있을 뿐만 아니라 네트워크가 구체적으로 기업의 역량에 어떠한 영향을 미치고 있는지를 규명하였다는 점에서 그 의의가 있다. 따라서 각종 유무형의 자원이 부족한 기업이 해외시장 진출에 있어서 우선적으로 현지의 물류기업과 긴밀한 관계를 유지하면서 제품의 기술적 차별화를 위해 기업가정신을 기반으로 하는 연구개발이 지속적으로 이루어져야 함을 시사한다.This study empirically analyzed the factors of influences which affect the management achievements of Korean exporting ventures, focusing on entrepreneurship, local physical distribution network and internal capabilities (marketing capabilities and R&D capabilities). 
For this analysis, by reviewing previous studies and setting research model and hypotheses, the author performed covariance structural analysis for the relationships where entrepreneurship and network characteristics influence management result through company capabilities.
In the theoretical study, the author reviewed previous studies from the recent resource-based view, whereas in the case studies the author collected data by distributing questionnaires for 107 venture companies whose products were exported globally.
This study showed that entrepreneurship gave meaningful influences on marketing capabilities and R&D capabilities, enhancing management performance; nevertheless, direct influences were not meaningful statistically. 
It also showed that while the local distribution networks, holding a partnership with exporting venture companies gave a positive impact indirectly on the management achievements by enhancing its capability on both marketing and R&D, they haven’t developed significant statistic influence on the outcomes. 
This research holds quite a value by showing not only a direction in the current emphasis on entrepreneurship, but also defining the network influence on the business capabilities. 
It proposes companies, lack of sufficient resources, to put a priority in keeping a close partnership with local physical distribution network, to go on with R&D focusing on entrepreneurship, eventually to differentiate their technology from others when expanding in overseasThis study empirically analyzed the factors of influences which affect the management achievements of Korean exporting ventures, focusing on entrepreneurship, local physical distribution network and internal capabilities (marketing capabilities and R&D capabilities). 
For this analysis, by reviewing previous studies and setting research model and hypotheses, the author performed covariance structural analysis for the relationships where entrepreneurship and network characteristics influence management result through company capabilities.
In the theoretical study, the author reviewed previous studies from the recent resource-based view, whereas in the case studies the author collected data by distributing questionnaires for 107 venture companies whose products were exported globally.
This study showed that entrepreneurship gave meaningful influences on marketing capabilities and R&D capabilities, enhancing management performance; nevertheless, direct influences were not meaningful statistically. 
It also showed that while the local distribution networks, holding a partnership with exporting venture companies gave a positive impact indirectly on the management achievements by enhancing its capability on both marketing and R&D, they haven’t developed significant statistic influence on the outcomes. 
This research holds quite a value by showing not only a direction in the current emphasis on entrepreneurship, but also defining the network influence on the business capabilities. 
It proposes companies, lack of sufficient resources, to put a priority in keeping a close partnership with local physical distribution network, to go on with R&D focusing on entrepreneurship, eventually to differentiate their technology from others when expanding in overseasexporting ventures, entrepreneurship, local physical distribution networks, corporate capabilities, performances"
366,산업연관분석을 통해 본 한국 물류산업의 부가가치구조와 부가가치유발효과 변화추이 분석,박재운 /Jae-Un Park,2010,한국해운물류학회,"본 연구의 목적은 산업연관분석을 통해 한국 물류산업의 산업간-산업내 부가가치구조와 부가가치유발효과의 변화추이를 분석하는 것이다. 분석결과, 첫째, 전산업 대비 물류산업의 부가가치액 비중이 1985년 7.4%에서 2007년 현재 3.8%로 낮아지고 있는데, 이는 국산중간재투입의 증가가 물류산업 발전에 매우 중요하다는 점이다. 둘째, 물류산업 부가가치유발효과의 대부분은 수출수요에 의해 주도되고 있다. 셋째, 물류산업 최종수요에 의한 부가가치유발계수의 크기는 수입유발계수가 커짐으로써 지속적으로 작아지고 있다. 정책적 시사점으로 첫째, 물류산업의 국내 최종수요를 확대하는 것이다. 둘째, 물류산업의 부가가치율을 높이는 것인데, 다시 말해 핵심 부품·소재의 국내생산비중(국산화율)을 좀 더 높일 필요가 있다. 마지막으로 수출주력제조업 제품의 수입유발효과를 낮출 필요가 있다. 결론적으로 향후 물류산업의 지속적인 성장을 위해서는 국내 물류기업들의 서비스경쟁력을 높임과 동시에 국내에서도 페덱스나 TNT와 같은 세계적인 글로벌 물류대기업을 적극 육성할 필요가 있다. 뿐만 아니라 물류관련산업의 중간재 및 최종재의 국산화율 확대 및 투자 확충과 함께 규모의 경제와 범위의 경제를 동시에 추구하는 전략 또한 필요하다.The objective of this study is to analyze the structural change of inter-industrial value added and value added-inducement effects of the Korean Logistics industry by using the Input-Output Analysis. The result of analysis can be summarized as follows.
First of all, the ratio of the value added amount in Logistics industry to the whole industry in Korea has been continuously decreased to 3.8% in 2007 from 7.4% in 1985. It means that the domestic intermediate input of Logistics industry is very important in the economic growth of Korea. Second, the most part of the value added-inducement effects in Logistics industry are attributed to fulfil the consumption and export demand in this industry. Third, the coefficient of value added-inducement resulted from the final demand in this industry is gradually decreasing year by year. To resolve these problems, We need the industrial policies like these; 1) to widen the domestic market demand of Logistics industry; 2) to improve the value added in this industry, in short, to increase the share of domestic production of core parts, 3) to decrease the import-inducement effect of major export-driven manufacturing industries.
In conclusion, for the development and sustainable growth of the Korean logistics industry, it is required to enlarge the economies of scale and scope in this industry. Especially, We should be able to promote the logistics-related global-sized domestic firms (e.g., such as FedEx and TNT, etc.)Value Added Structure, Value Added-Inducement Effects, Input- Output Analysis, Korean Logistics Industry"
367,중국 중심의 동북아 6개국 무역물류 공동화 전략 수립에 관한 연구,이재원 /jaewon lee,2011,한국해운물류학회,"동북아 6개국은 중국, 러시아, 일본, 몽고, 한국, 남한으로 구성된다. 이 국가들의 경제력의 차이가 매우 크기 때문에, 그들의 자원부존에 따라 각국은 자원의 상호보완성을 가질 수 있고, 지역내 각종 자원의 상호이전을 조성할 수 있다. 따라서 이는 무역과 운송을 통한 수요에 근거한 합리적인 자원배치를 이행할 수 있다. 이들 국가는 무역물류 공동화의 구성을 통하여 지역경제 일체화의 발전을 촉진하며, 동북아 지역의 경제성장 가능성을 통하여 물류산업의 협력과 협조를 유도할 수 있다. 이 때문에 중국, 일본 및 한국의 학자들이 공동운송 및 공동배송 등의 물류공동화를 공유하여 실시하고자 한다. 각국의 전문가들이 유럽물류의 성공을 참조하여 자유무역지역 등 협력 방안을 제안하였고, 국가간의 동북아 무역물류 공동화를 제창하고 있다. 본고에서는 중국의 관점에서 중국 연구가들이 제기한 내용을 정리하여 발전전략을 제안하고자 한다.Six countries in North-east Asia are composed of China, Russia, Japan, Mongo, Korea, North-Korea. With different economic circumstances of these countries, they can have co-supplement of resources, and can bring co-exchange of each resource in this area. Because international trade and transportation volume among these countries are steadily increasing, this can perform rational resource reallocation based on demand. Through the strategies establishement for joint trade-logistics, these countries can promote development of area economical unification, and through the potential of economic development, these countries can bring the cooperation and assistance of trade-logistics. In this paper logistics factor and strategies for developing joint trade-logistics in North-east area are suggested.Chinese logistics, Logistics in North-east Asia Area, Joint logistics, Korean Logistics"
368,공급사슬에서 기업 간 협업 능력이 물류성과에 미치는 효과: 식품 제조기업을 중심으로,"권재현 /Kwon, Jae Hyun",2011,한국물류학회,"본 논문에서는 기업 간 협력 능력의 구성요소를 제안하고 식품 공급사슬에서 이들 구성요소가 물류성과에 어떠한 영향을 미치는지를 실증분석을 통하여 확인하고자 하였다. 관련 선행연구들을 검토하여 개념적 연구모형을 설정하였으며 식품 제조기업들의 기업 간 협력 능력에 대한 측정도구를 개발하였다. 한국식품공업협회에 등록된 110개 기업들 가운데 식품 제조기업을 대상으로 1차 자료를 수집하였으며 수집된 자료 가운데 186부를 실증분석에 활용하였다. 내적일관성 검정으로 측정도구의 신뢰성을 확인한 이후 탐색적 요인분석을 수행하여 측정도구의 타당성을 확인하였다. 제안된 연구가설을 검증하기 위하여 위계적 다중회귀분석을 수행하였으며 실증분석 결과에 따르면, 식품 공급사슬에서 기업 간 협력의 구성요소는 정보기술 능력, 의사소통 능력, 그리고 파트너십 능력으로 구성될 수 있음을 알 수 있었다. 그리고 이들 구성요소들이 모두 식품 제조기업의 물류성과에 긍정적인 영향을 미치는 것으로 나타나 제안된 연구가설이 모두 채택되었다. 결론부분에서는 전체 연구결과를 요약하고 실증분석 결과를 바탕으로 식품 공급사슬에서 기업 간 협력 능력 구성요인의 중요성에 대한 경영실무적 시사점을 제시하였다. 끝으로 본 논문이 가지는 학술적 의의와 한계점을 기술하였으며 향후 연구수행을 위한 과제를 제안하였다.In this paper, a measure of collaboration capability elements is proposed, and consequences of this construct are empirically assessed in the food supply chain. Literature review was used to develop a conceptual framework and a pool of items to capture collaboration capability of the food manufacturing firms. Valid responses to 186 questionnaires were statistically analyzed. Data analysis was conducted via exploratory factor analysis and multiple regression analysis. High Cronbach's alpha values supported the reliability of the instrument and content / construct validity were demonstrated. Findings reveal a three-factor structure of collaboration capability elements in the food supply chain. Elements of collaboration capability were found to be directly related to logistics performance of food manufacturing firms. The importance of these findings for practitioners and for future research on collaboration capability elements is discussed.Supply Chain Collaboration, IT Capability, Communication Capability, Partnership Capability, Logistics Performance"
369,인천국가산업단지의 의약품 공동물류센터설립에 대한 수요분석 및 사업타당성에 관한 연구,이명복 /Lee Myung-Bok,2012,한국물류학회,"본 연구의 배경은 인천지역 국가산업단지내에 의약품 도매공동물류센터를 설립하여 의약품 도매업체에게 물류창고와 정보시스템을 제공함으로써 물류비절감및 수익성 향상을 위하여 연구를 시작하였다. 본 연구의 방법은 기존의 문헌연구와 설문조사를 통하여 의약품 도매업체의 유통여건 및 물류실태를 조사하고 인천지역산업단지의 물류여건 및 공동물류실태를 조사하였다. 인천지역을 중심으로경기, 서울지역에 분포되어 있는 의약품 도매업체를 대상으로 수요를 분석하고의약품 공동물류센터구축의 규모 및 사업 타당성 분석을 하였다. 본 연구의 목적은 인천지역 국가산업단지내의 의약품도매공동물류센터구축에 필요한 물류실태를 분석하고 의약품도매공동물류센터의 수요분석 및 사업타당성에 대하여 연구하였다.The background of this study, the National Industrial Complex in Incheon founded the Center for Pharmaceutical Wholesalers to the drug wholesaler warehouses and information systems, logistics costs and improve profitability by providing a method for the study was initiated to investigate.
The methodology of this study surveys the existing literature and pharmaceutical wholesalers by way of general distribution patterns and status of the distribution were analyzed. Incheon area, spread across Seoul to target drug wholesalers and drug demand analysis Joint Logistics center construction, and feasibility analysis of the scale were calculated.
The purpose of this study co-Incheon industrial complex logistics needed to build on the wholesale drug distribution and logistics status conditions to analyze the drug wholesale business feasibility analysis, and collaborative logistics demand is investigated.National Industrial Complex, pharmaceuticals wholesaler, joint logistics center, logistics costs, information systems."
370,"일반화된 더블다이아몬드 모델을 활용한글로벌 물류기업의 경쟁력 분석-범한판토스, DHL, 일본통운을 중심으로-",윤종일 /Jong Il Yoon,2013,한국물류학회,"본 논문은 Porter의 다이아몬드 모델을 발전시킨 ‘일반화된 더블다이아몬드모델’을 이용하여 글로벌 물류전문기업인 DHL, 일본통운과 한국의 범한판토스의 경쟁력을 종합적으로 비교⋅분석하였다. 종합적인 분석 결과, DHL, 일본통운, 범한판토스 순서로 앞선 경쟁력을 갖는 것으로 나타났다. 범한판토스의 경쟁력은 국제적 측면의 해외진출 네트워크수를 포함한 요소요인(Factor Condition)과 주거래 기업수(포춘 글로벌 500내)를 포함한 수요요인(demand Condition)이 외국기업에 비해 상대적으로 매우 열세로 나타났다. 따라서 범한판토스의 경쟁력 제고를 위해서는 1)해외 네트 워크의 확대 2)ICT와 물류와의 융합으로 질적인 성장 3)낮은 브랜드 이미지 향상 4)국내 3PL 활용비중의 제고가 무엇보다 필요한 것으로 분석되었다In this paper, the evolution of Porter’s diamond model, ‘generalized double diamond model’ is applied to analyze global logistics companies’ competitiveness of DHL, Nippon Express and Korean Pantos. As a result of the comprehensive analysis, Pantos shows weakness in the international aspects of the network elements and number of main customer companies (within Fortune Global 500 companies) as the demand factors. In order to enhance the competitiveness of Pantos 1)The expansion of overseas networks 2)Convergence of ICT and Logistics and qualitative growth 3)A low brand image improvement 4) Increase the proportion of domestic 3PL utilization than what is needed.Diamond model, Double Diamond model, a global logistics companies, competitiveness."
371,중국 인터넷 쇼핑몰 이용자의 지각된 물류 서비스 품질에 관한 연구,최경숙 /KYOUNG SUK， CHOI,2013,한국물류학회,"본 연구는 중국 인터넷 쇼핑의 주된 소비 연령층인 20대 소비자를 대상으로 인터넷 쇼핑몰 이용자의 지각된 물류 서비스 품질 요인과 고객 만족, 고객 충성도 간의 구조적 관계를 알아보고자 가설을 설정하고, AMOS 20.0을 활용하여 실증 분석하였다. 분석 결과 중국 쇼핑몰 이용자의 지각된 PCQ(+), OA(+), OC(-) 요인이 고객 만족에 유의미한 영향을 미치는 것을 확인할 수 있었다. 그러나 이와 별도로 고객 충성도에 유의미한 영향을 미치는 요인으로는 지각된 T(+)요인과 지각된 ODH(-) 요인이 채택되었으며, CS→CL의 가설 경로도 긍정의 유의미한 영향을 미치는 것을 알 수 있었다. 더 나아가 T/ODH 요인과 충성도 사이에서 고객 만족이 얼마만큼의 간접적인 영향을 미치는지 매개(간접)효과도 동시에 분석하였다.This study empirically analyzes the perceived quality of logistics service provided by online shopping malls in China. Specifically, using survey data collected from online customers (age 20 group), we set up a structural model employing AMOS 20.0 and test the structural relationship between logistics service quality and customer satisfaction/loyalty. Our empirical test found the following factors to be statistical significant for customer satisfaction: personal contact quality(+), order accuracy(+), order status(-), order discrepancy handling(+), and information quality(+). In terms of customer loyalty, however, only two factors - order discrepancy handling(-) and timeliness(+) - were found to be significant. These two factors were also found to influence customer loyalty indirectly through customer satisfaction.China Online Shopping Mall, Logistics Service Quality, Customer Satisfaction, Customer Loyalty, Mediator(Indirect) Effect"
372,한국의 북극항로 이용에 따른 국제물류네트워크의 재편성에 관한 연구,최한별 /Han-Byul Choi,2014,한국해운물류학회,"기후의 변화는 국제운송에 있어서 새로운 운송루트인 북극항로를 열고 있다. 아시아와 한국의 항만의 입장에서 북극항로의 매력은 아시아와 유럽을 통하는 전통적인 경로였던 수에즈운하에 비하여 선적항과 양륙항의 위치에 따라 10일에서 20일까지 운송기간이 단축된다는 것이다. 이러한 운송시간의 단축은 해운업이 연료를 절약하고 비용을 절감할 수 있음을 의미한다. 게다가 새로운 운송경로는 인도양과 홍해에 있는 해적들의 악행으로부터 피할 수 있도록 해줄 것이며 이는 곧 인명피해와 재산의 손실을 막을 수 있다.
위와 같은 이유로 북극해 연안국과 아시아 국가를 포함한 많은 국가들이 지구온난화로 인한 북극해빙에 따른 환경파괴의 우려와 함께 북극해 개발을 추진하기 위해 노력하고 있다. 한국도 역시 북극항로 개발을 위해 활발한 활동들을 해 왔으며 그 중 중요한 단계라고 할 수 있는 옵서버 자격을 2013년 5월 13일에 북극이사회로부터 획득하였다. 새로운 개발로부터 이익을 얻고 경쟁적 우위를 차지하기 위해 한국은 특히 부산항, 광양항, 울산항과 같이 동해에 위치한 기존 항만들의 시설을 확장하거나 새로운 항만을 구축하는 것과 같은 항만개발을 위하여 러시아와 협력관계를 구축하고 있다.
이제 한국은 북극항로 이용이 현실화되는 시대적 상황의 도래로 한국경제의 성장에 박차를 가할 기회를 갖게 되었다. 따라서 본 논문은 한국의 북극항로 개설과 그 경제적 효과를 분석하여 북극항로개설에 따른 국제물류루트의 재편성 방안을 논의함으로써 북극항로의 활성화에 기여하는 것이다.Climate change is opening a new route for international shipping - the North Pole Route. The attraction for Asian and Korean ports in opening up the North Pole route is straightforward - it will shorten the traditional route (Southwest route) between Asia and Europe via the Suez Canal by 10-20 days depending on exactly the locations of the loading and unloading ports. Making such cuts in transport times means major savings in fuel and lower costs for shipping industry. In addition, the new route will avoid the pirate-active waters of the Indian Ocean and the Red Sea, which will save hugely in terms of damage to the property and human lives.
For the above reason, many countries including arctic coastal and Asian nations are trying to open the North Pole Route, thereby avoiding environmental destruction to the area. Korea has been also taking action actively in the development of NSR. As a milestone, Korea has been admitted as an observer to the Arctic Council on May 15, 2013. To benefit from this new position and to gain comparative advantage, Korea is constructing partnership with Russia in such ports development as expanding its facility of existing ports located in East Sea such as Pusan Port, Kwangyang Port and Ulsan Port.
As it is anticipated that the summer sea ice is almost gone in the Arctic Ocean in 2030, Korea must reorganize the international logistics network by using NSR under the scenario of the thawing of the Arctic ice caps. Therefore the purpose of this paper is to contribute to the improvement of NSR by studying the ways to reorganize international logistic route via North Pole Route as well as analyzing the opening of Korean North Pole Route and its economic effects.The Arctic Ocean, North Pole Route, Northern Sea Route, Arctic Council, Hub-Port, International Logistic Route"
373,On-line과 Off-line 방식에 의한 물류교육의 학습성과 비교 연구,김영민 /Youngmin Kim,2014,한국물류학회,"본 연구는 on-line과 off-line 방식에서 물류교육의 학습성과를 비교 분석하고, 그에 대한 시사점을 제시하고자 하였다. 즉, 동일한 물류관리 교재를 이용하여 on-line 방식과 off-line 방식으로 한 학기 동안 물류교육을 실시한 후 각각의 교육방식에 대한 성과에 어떤 차이를 보이는지 실증적으로 분석하고, 물류교육 성과향상을 위한 시사점을 제시하고자 하였다.
연구결과, on-line과 off-line 방식의 물류교육은 학업성취도와 학습만족도에서 통계적으로 유의한 차이를 나타내고 있지 않다. 그러나 물류이론 지식 습득에서는 off-line 방식이 on-line 방식보다 높게 나타났다. on-line 물류교육에서 학업동기 및 학습의욕을 고취시켜 학업성취도를 높일 수 있는 학습전략이 필요하며, 물류경력을 고려한 깊이 있는 이론적 지식이 제공되어야 한다. off-line 물류교육에서는 물류 기초 지식 뿐만 아니라 물류현장의 직⋅간접적 경험 기회를 확대할 필요가 있으며, 학습만족도를 높일 수 있는 학습전략이 마련되어야 한다.This paper aims to analyze the learning performance between online and offline logistics education, and it will suggest the implications for an effective logistics education strategy. For the purpose of this study, two target groups have been selected; one is an online class and the other is an offline class. Both classes used the same syllabus, quizzes, and text book. The results of the research show that significant differences were not identified in learning achievement or satisfaction between the online and offline classes. With regard to knowledge acquisition of logistics theory, the performance of the offline education group was higher than that of the online education group. Therefore, learning strategies based on motivation for study and performance improvements, as well as the supplement of in‐depth logistics knowledge, are necessary in the consideration of a logistics career in online education. In the offline education strategy, more opportunities should be given to experience logistics field practice directly and indirectly, and teachers should provide learning skills to increase learning satisfaction.Logistics Education, Logistics Learning Performance, Logistician, e‐Learning, Cyber University, Traditional University, On‐line and Off‐Line Education"
374,유리운반용 가변형 모바일 랙 활용이 물류에 미치는 영향,이언경,2015,한국물류학회,"본 연구 목적은 유리가공공장을 대상으로 가공현장 뿐만 아니라 물류현장에서 공용으로 사용할 수 있는 새로운 개념의 운송장비용 가변형 모바일 랙(Mobile Rack) 개념을 소개하는 것이다. 또한 새로운 개념의 모바일 랙을 유리가공공장 및 물류현장에 도입했을 경우 물류에 미치는 영향뿐만 아니라 물류비 절감 효과를 분석하는 것이다.
이에 본 논문에서는 가공유리 물류 프로세스 분석과 문제점을 파악한 후 개선방향을 도출했다. 그리고 유리운송용 가변형 모바일 랙의 특징과 개념설계안에 대해서 설명했다. 마지막으로 현장에서 기존 랙을 가변형 모바일 랙으로 교체 했을 경우 발생하는 포장 재료비 감소, 차량 적재율 향상 등의 물류비 저감 효과와 안전사고 감소 가능성 등을 제시하였다.
결론적으로 새로운 개념의 유리가공용 가변형 모바일 랙 도입은 물류프로세스를 간소화시킬 뿐만 아니라 물류비 저감 등 물류효율성을 향상시켰다. 추후 연구에서는 현장에서 개발된 모바일 랙이 현장에서 사업화될 수 있는 구체적인 방안에 대한 제시가 필요할 것이다.The purpose of this paper is to introduce a reconfigurable mobile rack which can beused in both the manufacturing and transportation of glass product. Also, this paper shows how the reconfigurable mobile rack affects the logistics process and how much the cost can be reduced when it is used in the manufacturing and transportationof glass product.
This paper consists of three parts. The first part analyzes the logistic process ofglass product and identifies the problems. The second part explains the feature and conceptual design of the reconfigurable mobile rack.
Finally, this paper shows how much the logistics cost can be reduced due to the decrease of packaging material cost and the increase of vehicle loading rate, and so on when the existing rack is replaced by the reconfigurable mobile rack. Also, this paper suggests this new mobile rack can reduce the possibility of safety accident duringlogistics operation.
In conclusion, not only the introduction of new mobile rack will reduce the steps of logistics process of glassproduct, but also improve the logistic efficiency due to the logistics cost reduction. The future research will promotethe commercialization of this new mobile rack to be used in the real situation.Glass Industry, Glass Product, Logistics Efficiency, Reconfigurable Mobile Rack"
